unique_id,disease,location,event,start_date,end_date,duration,total,entropy
6083,COVID-19,TX,HOSPITALIZATIONS,2022-04-02 00:00:00,2022-12-03 00:00:00,27,77293.0,4.946668743905687
6084,COVID-19,TX,HOSPITALIZATIONS,2022-10-08 00:00:00,2023-07-22 00:00:00,33,68421.0,5.175846172316438
6085,COVID-19,TX,HOSPITALIZATIONS,2023-05-27 00:00:00,2023-12-02 00:00:00,19,33755.0,4.685119662536528
6086,COVID-19,TX,HOSPITALIZATIONS,2023-10-07 00:00:00,2024-08-03 00:00:00,35,47102.0,4.863870215366666
6087,COVID-19,TX,HOSPITALIZATIONS,2024-07-20 00:00:00,2025-05-31 00:00:00,37,14625.0,4.8495875886372835
6088,COVID-19,PA,HOSPITALIZATIONS,2020-08-08 00:00:00,2021-04-17 00:00:00,28,78481.0,4.827241880689344
6089,COVID-19,PA,HOSPITALIZATIONS,2021-02-20 00:00:00,2021-08-07 00:00:00,16,30448.0,4.343487764343354
6090,COVID-19,PA,HOSPITALIZATIONS,2021-06-12 00:00:00,2022-05-14 00:00:00,40,91314.0,5.134652929670297
6091,COVID-19,PA,HOSPITALIZATIONS,2022-03-19 00:00:00,2022-12-17 00:00:00,31,47806.0,5.226039992114298
6092,COVID-19,PA,HOSPITALIZATIONS,2022-10-22 00:00:00,2023-07-29 00:00:00,32,36263.0,5.056572451618029
6093,COVID-19,PA,HOSPITALIZATIONS,2023-06-03 00:00:00,2024-07-06 00:00:00,49,33925.0,5.491695390423072
6094,COVID-19,PA,HOSPITALIZATIONS,2024-05-11 00:00:00,2024-11-16 00:00:00,19,10796.0,4.413597564288186
6095,COVID-19,PA,HOSPITALIZATIONS,2024-09-21 00:00:00,2025-05-31 00:00:00,28,25485.0,4.78410724222485
6096,SMALLPOX,SOUTH CAROLINA,CASES,1928-08-25 00:00:00,1929-01-05 00:00:00,11,10.0,2.0464393446710156
6097,SMALLPOX,SOUTH CAROLINA,CASES,1928-11-10 00:00:00,1929-04-13 00:00:00,14,47.0,3.027544578988275
6098,SMALLPOX,SOUTH CAROLINA,CASES,1929-02-16 00:00:00,1929-11-16 00:00:00,31,82.0,4.253655591264164
6099,SMALLPOX,SOUTH CAROLINA,CASES,1929-09-21 00:00:00,1930-03-29 00:00:00,19,35.0,3.742730873716943
6100,SMALLPOX,SOUTH CAROLINA,CASES,1930-02-01 00:00:00,1930-10-11 00:00:00,28,56.0,3.9055068244858555
6101,SMALLPOX,SOUTH CAROLINA,CASES,1930-08-16 00:00:00,1931-02-07 00:00:00,17,23.0,3.3274847819558415
6102,SMALLPOX,SOUTH CAROLINA,CASES,1930-12-13 00:00:00,1931-04-11 00:00:00,9,24.0,2.808746230592378
6103,SMALLPOX,SOUTH CAROLINA,CASES,1931-02-14 00:00:00,1931-09-19 00:00:00,23,48.0,3.3734004607540493
6104,SMALLPOX,SOUTH CAROLINA,CASES,1931-07-25 00:00:00,1932-01-09 00:00:00,16,14.0,1.9751060324573733
6105,SMALLPOX,SOUTH CAROLINA,CASES,1931-11-14 00:00:00,1932-04-30 00:00:00,16,8.0,2.25
6106,SMALLPOX,SOUTH CAROLINA,CASES,1932-03-05 00:00:00,1932-09-24 00:00:00,21,4.0,2.0
6107,SMALLPOX,SOUTH CAROLINA,CASES,1932-07-30 00:00:00,1933-04-08 00:00:00,28,18.0,3.2810361125534238
6108,SMALLPOX,SOUTH CAROLINA,CASES,1933-02-11 00:00:00,1933-08-19 00:00:00,19,12.0,2.6887218755408666
6109,SMALLPOX,SOUTH CAROLINA,CASES,1933-06-24 00:00:00,1933-11-04 00:00:00,11,4.0,2.0
6110,SMALLPOX,SOUTH CAROLINA,CASES,1933-10-28 00:00:00,1934-10-13 00:00:00,42,25.0,3.208884070537636
6111,SMALLPOX,SOUTH CAROLINA,CASES,1934-08-18 00:00:00,1935-04-13 00:00:00,26,5.0,0.7219280948873623
6112,SMALLPOX,SOUTH CAROLINA,CASES,1935-10-12 00:00:00,1936-06-06 00:00:00,26,8.0,1.75
6113,SMALLPOX,SOUTH CAROLINA,CASES,1936-04-11 00:00:00,1936-12-05 00:00:00,26,6.0,0.6500224216483541
6114,SMALLPOX,SOUTH CAROLINA,CASES,1938-02-26 00:00:00,1939-04-08 00:00:00,50,2.0,1.0
6115,SMALLPOX,SOUTH CAROLINA,CASES,1939-11-18 00:00:00,1940-06-22 00:00:00,23,5.0,1.9219280948873623
6116,SMALLPOX,SOUTH CAROLINA,CASES,1940-04-27 00:00:00,1940-08-24 00:00:00,9,5.0,1.9219280948873623
6117,SMALLPOX,SOUTH CAROLINA,CASES,1940-06-29 00:00:00,1940-12-07 00:00:00,15,3.0,0.9182958340544896
6118,SMALLPOX,SOUTH CAROLINA,CASES,1940-10-12 00:00:00,1941-03-22 00:00:00,15,3.0,0.9182958340544896
6119,SMALLPOX,SOUTH CAROLINA,CASES,1941-01-25 00:00:00,1941-07-19 00:00:00,17,4.0,2.0
6120,SMALLPOX,SOUTH CAROLINA,CASES,1941-05-24 00:00:00,1941-11-08 00:00:00,16,4.0,1.5
6121,SMALLPOX,SOUTH CAROLINA,CASES,1941-12-06 00:00:00,1942-05-16 00:00:00,15,3.0,0.9182958340544896
6122,SMALLPOX,SOUTH CAROLINA,CASES,1942-03-21 00:00:00,1942-08-22 00:00:00,14,3.0,0.9182958340544896
6123,SMALLPOX,SOUTH CAROLINA,CASES,1942-10-03 00:00:00,1943-04-17 00:00:00,20,4.0,2.0
6124,SMALLPOX,SOUTH CAROLINA,CASES,1943-07-10 00:00:00,1944-02-26 00:00:00,25,4.0,2.0
6125,SMALLPOX,SOUTH CAROLINA,CASES,1944-01-01 00:00:00,1944-05-20 00:00:00,12,9.0,2.6416041678685938
6126,SMALLPOX,SOUTH CAROLINA,CASES,1944-03-25 00:00:00,1944-09-23 00:00:00,18,6.0,1.7924812503605778
6127,COVID-19,MP,HOSPITALIZATIONS,2021-04-24 00:00:00,2021-10-30 00:00:00,19,4.0,0.8112781244591328
6128,COVID-19,MP,HOSPITALIZATIONS,2021-09-04 00:00:00,2022-06-11 00:00:00,32,706.0,3.384193451113264
6129,INFLUENZA,OR,HOSPITALIZATIONS,2021-01-09 00:00:00,2021-05-01 00:00:00,8,3.0,1.584962500721156
6130,INFLUENZA,OR,HOSPITALIZATIONS,2021-03-06 00:00:00,2021-11-20 00:00:00,29,25.0,3.5394705707972527
6131,INFLUENZA,OR,HOSPITALIZATIONS,2021-09-25 00:00:00,2022-02-26 00:00:00,14,71.0,4.049611959493353
6132,INFLUENZA,OR,HOSPITALIZATIONS,2022-01-01 00:00:00,2022-10-01 00:00:00,31,382.0,4.484226607435878
6133,INFLUENZA,OR,HOSPITALIZATIONS,2022-08-06 00:00:00,2023-06-17 00:00:00,37,3629.0,3.318698590057526
6134,INFLUENZA,OR,HOSPITALIZATIONS,2023-04-22 00:00:00,2023-08-19 00:00:00,9,52.0,3.9290332962477326
6135,INFLUENZA,OR,HOSPITALIZATIONS,2024-07-27 00:00:00,2025-05-31 00:00:00,36,6151.0,4.280644673090899
6136,INFLUENZA,NC,HOSPITALIZATIONS,2021-02-06 00:00:00,2021-08-07 00:00:00,18,339.0,3.690054872801045
6137,INFLUENZA,NC,HOSPITALIZATIONS,2021-06-12 00:00:00,2022-04-16 00:00:00,36,1444.0,4.742957562393689
6138,INFLUENZA,NC,HOSPITALIZATIONS,2022-02-19 00:00:00,2022-09-24 00:00:00,23,1009.0,4.744291560542301
6139,INFLUENZA,NC,HOSPITALIZATIONS,2022-07-30 00:00:00,2023-06-24 00:00:00,39,4722.0,4.368462586474783
6140,INFLUENZA,NC,HOSPITALIZATIONS,2023-04-29 00:00:00,2023-09-02 00:00:00,10,224.0,4.158544703440955
6141,INFLUENZA,NC,HOSPITALIZATIONS,2023-07-08 00:00:00,2024-08-03 00:00:00,48,6704.0,4.302135130895057
6142,INFLUENZA,NC,HOSPITALIZATIONS,2024-07-06 00:00:00,2025-05-31 00:00:00,39,16636.0,4.00875343183019
6143,COVID-19,PARAGUAY,CASES,2020-10-10 00:00:00,2021-11-13 00:00:00,49,418172.0,5.3356456968915875
6144,COVID-19,PARAGUAY,CASES,2021-09-18 00:00:00,2022-06-04 00:00:00,29,192061.0,3.133714145713901
6145,COVID-19,PARAGUAY,CASES,2022-04-09 00:00:00,2022-10-29 00:00:00,21,69602.0,3.0731082055085985
6146,COVID-19,ERITREA,CASES,2020-04-04 00:00:00,2020-09-19 00:00:00,16,358.0,3.659260283346617
6147,COVID-19,ERITREA,CASES,2020-07-25 00:00:00,2021-05-15 00:00:00,34,3593.0,4.724713756310583
6148,COVID-19,ERITREA,CASES,2021-03-20 00:00:00,2021-10-16 00:00:00,22,3735.0,4.223076943001471
6149,COVID-19,ERITREA,CASES,2021-08-21 00:00:00,2022-05-21 00:00:00,31,3153.0,4.14418643652505
6150,COVID-19,ANGOLA,CASES,2021-01-30 00:00:00,2021-08-14 00:00:00,20,25167.0,4.599776397647512
6151,COVID-19,ANGOLA,CASES,2021-06-19 00:00:00,2021-12-18 00:00:00,18,29268.0,4.336226513146302
6152,COVID-19,ANGOLA,CASES,2021-10-23 00:00:00,2022-05-28 00:00:00,23,36738.0,3.081802007547843
6153,COVID-19,ANGOLA,CASES,2022-04-02 00:00:00,2022-11-12 00:00:00,24,4025.0,2.6618135932223286
6154,COVID-19,ANGOLA,CASES,2022-09-17 00:00:00,2023-10-14 00:00:00,48,2498.0,2.9737559077356113
6155,POLIOMYELITIS,MONTANA,CASES,1928-02-11 00:00:00,1928-07-07 00:00:00,13,3.0,1.584962500721156
6156,POLIOMYELITIS,MONTANA,CASES,1928-05-12 00:00:00,1929-04-06 00:00:00,39,59.0,3.537820213881135
6157,POLIOMYELITIS,MONTANA,CASES,1929-02-09 00:00:00,1929-08-17 00:00:00,19,4.0,2.0
6158,POLIOMYELITIS,MONTANA,CASES,1929-06-22 00:00:00,1929-11-02 00:00:00,11,4.0,2.0
6159,POLIOMYELITIS,MONTANA,CASES,1929-09-07 00:00:00,1930-02-22 00:00:00,16,3.0,1.584962500721156
6160,POLIOMYELITIS,MONTANA,CASES,1929-12-28 00:00:00,1930-05-17 00:00:00,12,2.0,1.0
6161,POLIOMYELITIS,MONTANA,CASES,1930-03-22 00:00:00,1930-09-20 00:00:00,18,8.0,2.0
6162,POLIOMYELITIS,MONTANA,CASES,1930-07-26 00:00:00,1931-02-14 00:00:00,21,12.0,3.084962500721156
6163,POLIOMYELITIS,MONTANA,CASES,1931-03-28 00:00:00,1932-03-26 00:00:00,44,62.0,4.403309569767179
6164,POLIOMYELITIS,MONTANA,CASES,1932-01-30 00:00:00,1932-06-04 00:00:00,10,5.0,2.3219280948873626
6165,POLIOMYELITIS,MONTANA,CASES,1933-04-29 00:00:00,1933-12-02 00:00:00,23,10.0,2.6464393446710157
6166,POLIOMYELITIS,MONTANA,CASES,1933-10-07 00:00:00,1934-03-17 00:00:00,15,3.0,0.9182958340544896
6167,POLIOMYELITIS,MONTANA,CASES,1935-03-09 00:00:00,1935-09-07 00:00:00,18,3.0,1.584962500721156
6168,POLIOMYELITIS,MONTANA,CASES,1935-07-13 00:00:00,1936-03-07 00:00:00,26,4.0,2.0
6169,POLIOMYELITIS,MONTANA,CASES,1936-01-11 00:00:00,1936-07-25 00:00:00,20,5.0,1.9219280948873623
6170,POLIOMYELITIS,MONTANA,CASES,1936-05-30 00:00:00,1937-03-27 00:00:00,35,11.0,2.7321588913645707
6171,POLIOMYELITIS,MONTANA,CASES,1937-01-30 00:00:00,1938-02-19 00:00:00,47,30.0,3.7647351787255054
6172,POLIOMYELITIS,MONTANA,CASES,1938-05-28 00:00:00,1939-02-25 00:00:00,31,6.5,2.161978179679554
6173,POLIOMYELITIS,MONTANA,CASES,1938-12-31 00:00:00,1939-09-16 00:00:00,29,2.0,1.0
6174,POLIOMYELITIS,MONTANA,CASES,1939-11-11 00:00:00,1940-03-16 00:00:00,10,1.5,0.9182958340544896
6175,POLIOMYELITIS,MONTANA,CASES,1940-01-20 00:00:00,1940-06-15 00:00:00,13,4.5,1.836591668108979
6176,POLIOMYELITIS,MONTANA,CASES,1940-04-20 00:00:00,1941-03-01 00:00:00,37,99.0,3.861419818850337
6177,POLIOMYELITIS,MONTANA,CASES,1941-01-04 00:00:00,1941-07-05 00:00:00,18,9.0,2.4193819456463714
6178,POLIOMYELITIS,MONTANA,CASES,1941-05-10 00:00:00,1941-10-25 00:00:00,16,13.0,3.0269868333592873
6179,POLIOMYELITIS,MONTANA,CASES,1941-08-30 00:00:00,1942-01-17 00:00:00,12,22.0,3.629219686524097
6180,POLIOMYELITIS,MONTANA,CASES,1941-11-22 00:00:00,1942-05-30 00:00:00,19,10.5,2.9870900416203345
6181,POLIOMYELITIS,MONTANA,CASES,1942-04-04 00:00:00,1942-08-15 00:00:00,11,4.0,2.0
6182,POLIOMYELITIS,MONTANA,CASES,1942-06-20 00:00:00,1942-11-21 00:00:00,14,5.0,1.9219280948873623
6183,POLIOMYELITIS,MONTANA,CASES,1942-09-26 00:00:00,1943-05-22 00:00:00,26,3.0,0.9182958340544896
6184,POLIOMYELITIS,MONTANA,CASES,1943-03-27 00:00:00,1944-03-18 00:00:00,43,22.5,2.5014436512121514
6185,POLIOMYELITIS,MONTANA,CASES,1944-01-22 00:00:00,1944-07-15 00:00:00,17,3.0,1.584962500721156
6186,POLIOMYELITIS,MONTANA,CASES,1944-05-20 00:00:00,1945-03-03 00:00:00,33,38.0,3.767278500114891
6187,POLIOMYELITIS,MONTANA,CASES,1945-01-06 00:00:00,1945-06-09 00:00:00,14,3.0,1.584962500721156
6188,POLIOMYELITIS,MONTANA,CASES,1945-04-14 00:00:00,1946-01-12 00:00:00,31,79.5,3.679903517064826
6189,POLIOMYELITIS,MONTANA,CASES,1945-11-17 00:00:00,1946-06-22 00:00:00,23,29.5,3.931057157255117
6190,POLIOMYELITIS,MONTANA,CASES,1946-04-27 00:00:00,1947-05-17 00:00:00,47,110.5,4.3333711907327555
6191,POLIOMYELITIS,MONTANA,CASES,1947-03-22 00:00:00,1948-01-17 00:00:00,35,24.0,3.4701755214643453
6192,POLIOMYELITIS,MONTANA,CASES,1947-11-22 00:00:00,1948-06-12 00:00:00,21,15.0,3.348394345536403
6193,POLIOMYELITIS,MONTANA,CASES,1948-04-17 00:00:00,1949-01-29 00:00:00,33,84.4,4.759318154431114
6194,POLIOMYELITIS,MONTANA,CASES,1948-12-04 00:00:00,1949-07-02 00:00:00,22,54.25,4.674251799318634
6195,POLIOMYELITIS,MONTANA,CASES,1949-05-07 00:00:00,1950-06-24 00:00:00,51,140.5,5.324281902744131
6196,POLIOMYELITIS,MONTANA,CASES,1950-04-29 00:00:00,1951-03-03 00:00:00,36,68.5,5.271914816502678
6197,POLIOMYELITIS,MONTANA,CASES,1951-01-06 00:00:00,1951-07-28 00:00:00,21,36.0,4.864209824843172
6198,POLIOMYELITIS,MONTANA,CASES,1951-06-02 00:00:00,1952-03-01 00:00:00,31,149.95294117647057,4.481582144907604
6199,POLIOMYELITIS,MONTANA,CASES,1953-03-07 00:00:00,1953-12-19 00:00:00,33,265.5,4.68876087955079
6200,POLIOMYELITIS,MONTANA,CASES,1953-10-24 00:00:00,1954-06-26 00:00:00,27,118.0,4.646653017424573
6201,POLIOMYELITIS,MONTANA,CASES,1954-05-01 00:00:00,1955-03-26 00:00:00,39,176.5,5.094342037740985
6202,POLIOMYELITIS,MONTANA,CASES,1955-01-29 00:00:00,1955-07-23 00:00:00,17,38.5,4.630773194178254
6203,POLIOMYELITIS,MONTANA,CASES,1955-05-28 00:00:00,1956-04-28 00:00:00,40,170.25,4.936686486142284
6204,POLIOMYELITIS,MONTANA,CASES,1956-03-03 00:00:00,1956-09-29 00:00:00,22,46.0,4.741935261397826
6205,POLIOMYELITIS,MONTANA,CASES,1956-08-04 00:00:00,1957-05-25 00:00:00,34,66.0,5.216679112038898
6206,POLIOMYELITIS,MONTANA,CASES,1958-04-05 00:00:00,1958-12-13 00:00:00,28,94.42307692307692,4.63120492212832
6207,POLIOMYELITIS,MONTANA,CASES,1958-10-18 00:00:00,1959-07-25 00:00:00,32,55.0,5.313212522679727
6208,POLIOMYELITIS,MONTANA,CASES,1959-05-30 00:00:00,1960-01-16 00:00:00,25,52.0,4.972265502136944
6209,POLIOMYELITIS,MONTANA,CASES,1959-11-21 00:00:00,1960-10-01 00:00:00,37,76.5,5.451680477394856
6210,POLIOMYELITIS,MONTANA,CASES,1960-08-06 00:00:00,1961-06-17 00:00:00,37,53.833333333333336,5.4672184115765425
6211,POLIOMYELITIS,WISCONSIN,CASES,1927-12-17 00:00:00,1928-04-21 00:00:00,10,19.0,3.3660913291191927
6212,POLIOMYELITIS,WISCONSIN,CASES,1928-02-25 00:00:00,1928-07-21 00:00:00,13,17.0,3.41041725276052
6213,POLIOMYELITIS,WISCONSIN,CASES,1928-05-26 00:00:00,1928-12-01 00:00:00,19,24.5,4.145322089013168
6214,POLIOMYELITIS,WISCONSIN,CASES,1928-10-06 00:00:00,1929-03-09 00:00:00,14,12.5,3.363856189774725
6215,POLIOMYELITIS,WISCONSIN,CASES,1929-01-12 00:00:00,1929-05-25 00:00:00,11,8.0,2.75
6216,POLIOMYELITIS,WISCONSIN,CASES,1929-03-30 00:00:00,1929-11-09 00:00:00,24,13.0,3.7004397181410926
6217,POLIOMYELITIS,WISCONSIN,CASES,1929-09-14 00:00:00,1930-02-08 00:00:00,13,6.0,2.2516291673878226
6218,POLIOMYELITIS,WISCONSIN,CASES,1929-12-14 00:00:00,1930-04-26 00:00:00,11,5.0,2.3219280948873626
6219,POLIOMYELITIS,WISCONSIN,CASES,1930-03-01 00:00:00,1931-03-21 00:00:00,47,191.0,4.526379611553661
6220,POLIOMYELITIS,WISCONSIN,CASES,1931-01-24 00:00:00,1931-06-20 00:00:00,13,16.0,3.4056390622295662
6221,POLIOMYELITIS,WISCONSIN,CASES,1931-04-25 00:00:00,1932-04-16 00:00:00,43,734.0,4.208754992180757
6222,POLIOMYELITIS,WISCONSIN,CASES,1932-02-20 00:00:00,1933-02-18 00:00:00,44,50.0,4.813660689688185
6223,POLIOMYELITIS,WISCONSIN,CASES,1932-12-24 00:00:00,1933-05-13 00:00:00,12,9.0,2.5032583347756456
6224,POLIOMYELITIS,WISCONSIN,CASES,1933-03-18 00:00:00,1933-08-05 00:00:00,12,8.0,2.5
6225,POLIOMYELITIS,WISCONSIN,CASES,1933-06-10 00:00:00,1934-03-17 00:00:00,32,59.0,4.3161619580470925
6226,POLIOMYELITIS,WISCONSIN,CASES,1934-01-20 00:00:00,1934-06-09 00:00:00,12,6.0,2.584962500721156
6227,POLIOMYELITIS,WISCONSIN,CASES,1934-04-14 00:00:00,1935-03-09 00:00:00,39,139.0,4.202648837956828
6228,POLIOMYELITIS,WISCONSIN,CASES,1935-01-12 00:00:00,1936-02-22 00:00:00,50,66.0,4.529633991312437
6229,POLIOMYELITIS,WISCONSIN,CASES,1935-12-28 00:00:00,1936-05-30 00:00:00,14,7.0,2.521640636343318
6230,POLIOMYELITIS,WISCONSIN,CASES,1936-04-04 00:00:00,1936-08-15 00:00:00,11,4.0,2.0
6231,POLIOMYELITIS,WISCONSIN,CASES,1936-06-20 00:00:00,1937-01-30 00:00:00,24,38.0,3.4407950275736616
6232,POLIOMYELITIS,WISCONSIN,CASES,1936-12-05 00:00:00,1937-04-10 00:00:00,10,3.0,1.584962500721156
6233,POLIOMYELITIS,WISCONSIN,CASES,1938-02-12 00:00:00,1938-07-30 00:00:00,16,8.0,2.5
6234,POLIOMYELITIS,WISCONSIN,CASES,1938-06-04 00:00:00,1939-02-04 00:00:00,27,34.0,3.5238963865818054
6235,POLIOMYELITIS,WISCONSIN,CASES,1939-01-07 00:00:00,1939-06-03 00:00:00,13,5.0,2.3219280948873626
6236,POLIOMYELITIS,WISCONSIN,CASES,1939-04-08 00:00:00,1940-03-02 00:00:00,39,122.0,4.601066671518404
6237,POLIOMYELITIS,WISCONSIN,CASES,1940-01-06 00:00:00,1940-06-15 00:00:00,15,29.0,3.3535261508830656
6238,POLIOMYELITIS,WISCONSIN,CASES,1940-04-20 00:00:00,1941-04-26 00:00:00,45,475.0,4.54843891735533
6239,POLIOMYELITIS,WISCONSIN,CASES,1941-03-01 00:00:00,1941-07-19 00:00:00,12,8.5,2.189541517339139
6240,POLIOMYELITIS,WISCONSIN,CASES,1941-05-24 00:00:00,1942-03-21 00:00:00,35,82.0,4.309985087255237
6241,POLIOMYELITIS,WISCONSIN,CASES,1942-01-24 00:00:00,1942-05-16 00:00:00,8,6.5,2.7773627950641693
6242,POLIOMYELITIS,WISCONSIN,CASES,1942-03-21 00:00:00,1942-08-01 00:00:00,11,6.5,2.7773627950641693
6243,POLIOMYELITIS,WISCONSIN,CASES,1942-06-06 00:00:00,1943-03-06 00:00:00,31,39.5,4.06050080045938
6244,POLIOMYELITIS,WISCONSIN,CASES,1943-01-09 00:00:00,1943-05-22 00:00:00,11,9.0,2.6416041678685938
6245,POLIOMYELITIS,WISCONSIN,CASES,1943-03-27 00:00:00,1943-07-31 00:00:00,10,6.0,2.738011806396904
6246,POLIOMYELITIS,WISCONSIN,CASES,1943-06-05 00:00:00,1944-04-01 00:00:00,35,207.3333333333333,4.138330261114718
6247,POLIOMYELITIS,WISCONSIN,CASES,1944-02-05 00:00:00,1944-06-10 00:00:00,10,2.5,1.5219280948873624
6248,POLIOMYELITIS,WISCONSIN,CASES,1944-04-15 00:00:00,1945-03-24 00:00:00,41,288.0,4.156445679671767
6249,POLIOMYELITIS,WISCONSIN,CASES,1945-01-27 00:00:00,1945-06-30 00:00:00,14,7.0,2.521640636343318
6250,POLIOMYELITIS,WISCONSIN,CASES,1945-05-05 00:00:00,1946-05-11 00:00:00,45,599.0,4.210753980824797
6251,POLIOMYELITIS,WISCONSIN,CASES,1947-04-19 00:00:00,1948-03-13 00:00:00,39,195.0,3.8665007570997485
6252,POLIOMYELITIS,WISCONSIN,CASES,1948-01-17 00:00:00,1948-05-22 00:00:00,10,2.0,1.0
6253,POLIOMYELITIS,WISCONSIN,CASES,1948-03-27 00:00:00,1949-05-14 00:00:00,51,692.5,4.6904416592858444
6254,POLIOMYELITIS,WISCONSIN,CASES,1949-03-19 00:00:00,1950-04-29 00:00:00,50,1191.6666666666667,4.650838032675453
6255,POLIOMYELITIS,WISCONSIN,CASES,1950-03-04 00:00:00,1951-04-14 00:00:00,50,984.2142857142858,4.697917667909702
6256,POLIOMYELITIS,WISCONSIN,CASES,1952-03-15 00:00:00,1953-04-18 00:00:00,49,2141.0,4.353325158552171
6257,POLIOMYELITIS,WISCONSIN,CASES,1954-03-27 00:00:00,1955-04-02 00:00:00,45,693.1999999999999,4.738033421048988
6258,POLIOMYELITIS,WISCONSIN,CASES,1955-02-05 00:00:00,1956-03-24 00:00:00,51,2500.166666666667,4.3061129801921645
6259,POLIOMYELITIS,WISCONSIN,CASES,1956-01-28 00:00:00,1957-03-09 00:00:00,50,571.6666666666666,4.792210704900798
6260,POLIOMYELITIS,WISCONSIN,CASES,1957-01-12 00:00:00,1957-06-01 00:00:00,12,23.5,4.356329146412509
6261,POLIOMYELITIS,WISCONSIN,CASES,1957-04-06 00:00:00,1958-04-12 00:00:00,45,240.5,4.580982866299719
6262,POLIOMYELITIS,WISCONSIN,CASES,1960-03-26 00:00:00,1960-12-10 00:00:00,29,66.5,4.952807540207939
6263,POLIOMYELITIS,WISCONSIN,CASES,1960-10-15 00:00:00,1961-04-29 00:00:00,20,55.50000000000001,4.645676743872749
6264,POLIOMYELITIS,WISCONSIN,CASES,1962-07-07 00:00:00,1963-05-11 00:00:00,36,46.5,5.47727830033208
6265,INFLUENZA,AS,HOSPITALIZATIONS,2024-12-07 00:00:00,2025-05-31 00:00:00,17,47.5,4.034459615443515
6266,COVID-19,NJ,HOSPITALIZATIONS,2021-06-05 00:00:00,2021-11-27 00:00:00,17,16238.0,4.542894345698507
6267,COVID-19,NJ,HOSPITALIZATIONS,2021-10-02 00:00:00,2022-05-07 00:00:00,23,45209.0,4.363665622116519
6268,COVID-19,NJ,HOSPITALIZATIONS,2022-03-12 00:00:00,2022-10-15 00:00:00,23,26894.0,4.902449946038927
6269,COVID-19,NJ,HOSPITALIZATIONS,2022-08-20 00:00:00,2023-07-15 00:00:00,39,38189.0,5.264821585586346
6270,COVID-19,NJ,HOSPITALIZATIONS,2023-05-20 00:00:00,2023-12-02 00:00:00,20,9961.0,4.667867904101014
6271,COVID-19,NJ,HOSPITALIZATIONS,2023-10-07 00:00:00,2024-06-15 00:00:00,28,19667.0,4.903042573235953
6272,COVID-19,NJ,HOSPITALIZATIONS,2024-04-20 00:00:00,2024-11-30 00:00:00,24,8357.0,4.821778206168214
6273,COVID-19,NJ,HOSPITALIZATIONS,2024-10-05 00:00:00,2025-05-31 00:00:00,26,8849.0,4.730515649983298
6274,RSV,FL,HOSPITALIZATIONS,2024-05-11 00:00:00,2025-05-31 00:00:00,47,10350.0,4.605232683195601
6275,MEASLES,OHIO,CASES,1928-08-25 00:00:00,1929-10-12 00:00:00,51,37050.0,4.968293125852839
6276,MEASLES,OHIO,CASES,1931-09-05 00:00:00,1932-10-15 00:00:00,50,35111.0,4.561042498723004
6277,MEASLES,OHIO,CASES,1936-10-03 00:00:00,1937-10-16 00:00:00,46,22752.5,4.4173924486505225
6278,MEASLES,OHIO,CASES,1938-09-10 00:00:00,1939-04-29 00:00:00,25,676.0,4.9568184698780495
6279,MEASLES,OHIO,CASES,1939-03-04 00:00:00,1939-10-14 00:00:00,24,917.0,4.734106456716644
6280,MEASLES,OHIO,CASES,1939-08-19 00:00:00,1940-04-27 00:00:00,28,750.0,5.046098612132905
6281,MEASLES,OHIO,CASES,1940-03-02 00:00:00,1940-10-26 00:00:00,26,757.0,4.968725698685273
6282,MEASLES,OHIO,CASES,1942-09-05 00:00:00,1943-10-16 00:00:00,50,14859.0,4.900963056084938
6283,MEASLES,OHIO,CASES,1949-09-17 00:00:00,1950-10-28 00:00:00,50,11967.0,4.974963960937236
6284,MEASLES,OHIO,CASES,1951-09-01 00:00:00,1952-10-18 00:00:00,51,23962.0,5.128775653226385
6285,MEASLES,OHIO,CASES,1956-09-15 00:00:00,1957-10-19 00:00:00,49,8061.75,5.285332946983819
6286,MEASLES,OHIO,CASES,1958-09-06 00:00:00,1959-10-17 00:00:00,50,13900.0,5.3064285649897895
6287,MEASLES,OHIO,CASES,1961-09-09 00:00:00,1962-10-20 00:00:00,50,10985.0,4.858670695563261
6288,MEASLES,OHIO,CASES,1966-09-03 00:00:00,1967-10-07 00:00:00,49,1348.0,5.092586878587795
6289,MEASLES,OHIO,CASES,1967-09-30 00:00:00,1968-03-30 00:00:00,18,221.0,4.215497497630796
6290,MEASLES,OHIO,CASES,1968-02-03 00:00:00,1968-10-12 00:00:00,28,239.5,4.6889107573736375
6291,MEASLES,OHIO,CASES,1971-09-04 00:00:00,1972-02-19 00:00:00,16,168.0,4.356767852913649
6292,MEASLES,OHIO,CASES,1971-12-25 00:00:00,1972-09-30 00:00:00,32,277.0,4.817006175047201
6293,MEASLES,OHIO,CASES,1972-08-05 00:00:00,1973-07-07 00:00:00,40,360.5,5.217079554851382
6294,MEASLES,OHIO,CASES,1973-05-12 00:00:00,1973-10-20 00:00:00,15,141.5,4.0912885638421805
6295,MEASLES,OHIO,CASES,1974-09-28 00:00:00,1975-02-08 00:00:00,11,49.0,4.140021008451724
6296,MEASLES,OHIO,CASES,1974-12-14 00:00:00,1975-10-11 00:00:00,35,150.46153846153845,5.011391334396121
6297,MEASLES,OHIO,CASES,1975-08-16 00:00:00,1976-02-14 00:00:00,18,36.0,4.714033969347001
