unique_id,disease,location,event,start_date,end_date,duration,total,mean,median,variance,skewness,excess_kurtosis
4711,POLIOMYELITIS,UTAH,CASES,1931-10-03 00:00:00,1932-01-30 00:00:00,9,2.0,12.5,8.0,20.25,0.0,-2.0
4712,POLIOMYELITIS,UTAH,CASES,1933-06-10 00:00:00,1934-04-21 00:00:00,37,12.0,15.083333333333332,16.0,32.076388888888886,-0.5253340879593249,0.3721223383315455
4713,POLIOMYELITIS,UTAH,CASES,1935-02-23 00:00:00,1935-10-26 00:00:00,27,8.0,28.5,26.0,20.75,0.2063039103420686,-1.4803309624038323
4714,POLIOMYELITIS,UTAH,CASES,1935-08-31 00:00:00,1936-03-28 00:00:00,22,5.0,6.200000000000001,7.0,7.760000000000001,-1.0391889223704176,-0.33122542246784903
4715,POLIOMYELITIS,UTAH,CASES,1936-07-04 00:00:00,1937-02-06 00:00:00,23,2.0,11.5,10.0,2.25,0.0,-2.0
4716,POLIOMYELITIS,UTAH,CASES,1937-05-15 00:00:00,1938-04-16 00:00:00,40,29.0,20.03448275862069,19.0,15.619500594530319,0.7385481800051861,0.039874892625226366
4717,POLIOMYELITIS,UTAH,CASES,1939-04-01 00:00:00,1940-04-06 00:00:00,45,111.5,30.64125560538117,29.0,45.42287196605603,0.8033315695964375,1.6194837747542623
4718,POLIOMYELITIS,UTAH,CASES,1940-02-10 00:00:00,1940-07-13 00:00:00,14,11.0,10.636363636363637,9.0,44.231404958677686,0.15739459791702967,-1.0131307520092232
4719,POLIOMYELITIS,UTAH,CASES,1940-05-18 00:00:00,1941-06-07 00:00:00,47,53.0,19.349056603773587,19.0,77.9630651477394,0.03972352833961808,0.09974767002686935
4720,POLIOMYELITIS,UTAH,CASES,1941-04-12 00:00:00,1942-05-09 00:00:00,48,36.5,24.52054794520548,23.0,35.94820791893413,0.7735870824556249,0.2629810959598142
4721,POLIOMYELITIS,UTAH,CASES,1942-03-14 00:00:00,1942-08-29 00:00:00,16,4.0,16.75,14.0,17.6875,1.1229212517996205,-0.6933036996341571
4722,POLIOMYELITIS,UTAH,CASES,1942-07-04 00:00:00,1943-02-27 00:00:00,26,27.0,18.111111111111114,17.0,42.32098765432099,0.8418665300266123,0.2820716618853032
4723,POLIOMYELITIS,UTAH,CASES,1943-01-02 00:00:00,1943-06-26 00:00:00,17,12.0,11.5,13.0,38.416666666666664,-0.00944937314445632,-0.22769514542092306
4724,POLIOMYELITIS,UTAH,CASES,1943-05-01 00:00:00,1944-05-27 00:00:00,48,399.0,21.421052631578945,20.0,27.89289012003693,0.8116366503109498,1.9596597174691732
4725,POLIOMYELITIS,UTAH,CASES,1944-04-01 00:00:00,1944-11-18 00:00:00,25,17.0,21.176470588235297,21.0,21.910034602076127,0.7385955114309254,0.8003927947327258
4726,POLIOMYELITIS,UTAH,CASES,1944-09-23 00:00:00,1945-04-21 00:00:00,22,13.0,14.30769230769231,13.0,33.75147928994083,0.6640070291818282,0.0753661464408717
4727,POLIOMYELITIS,UTAH,CASES,1947-04-19 00:00:00,1948-05-15 00:00:00,48,30.0,30.0,28.0,42.46666666666667,-0.7161951739804552,0.4692275654374769
4728,POLIOMYELITIS,UTAH,CASES,1948-03-20 00:00:00,1949-03-26 00:00:00,45,247.0,32.66261808367071,34.0,64.75257020366759,0.13759234487753325,-0.07785870715779453
4729,POLIOMYELITIS,UTAH,CASES,1949-01-29 00:00:00,1949-07-16 00:00:00,16,62.0,11.5,12.0,40.18548387096774,0.055083783173621434,-0.8227204282640446
4730,POLIOMYELITIS,UTAH,CASES,1949-05-21 00:00:00,1950-03-25 00:00:00,36,285.5,19.13485113835377,18.0,59.818943016369126,0.4663375274798659,1.2933914181887216
4731,POLIOMYELITIS,UTAH,CASES,1950-01-28 00:00:00,1950-07-22 00:00:00,17,36.833333333333336,12.791855203619908,12.0,46.85260334554984,0.02550480480067393,-0.9066862921223215
4732,POLIOMYELITIS,UTAH,CASES,1950-05-27 00:00:00,1951-05-05 00:00:00,41,106.11111111111111,21.550785340314132,20.0,125.03590252460184,0.48717800669304234,-0.08280245421843713
4733,POLIOMYELITIS,UTAH,CASES,1951-03-10 00:00:00,1952-03-22 00:00:00,46,647.5,28.687516087516087,27.0,66.79038469246963,0.4844040337270662,1.4043478269366068
4734,POLIOMYELITIS,UTAH,CASES,1952-01-26 00:00:00,1952-07-05 00:00:00,15,54.5,8.730886850152906,8.0,38.82666068138672,0.44339891876770154,-0.5911767903589777
4735,POLIOMYELITIS,UTAH,CASES,1952-05-10 00:00:00,1953-05-09 00:00:00,44,444.0,24.892267267267272,25.0,75.08786813277243,0.26567525921589336,0.7828112652741557
4736,POLIOMYELITIS,UTAH,CASES,1953-03-14 00:00:00,1953-11-28 00:00:00,29,190.5,23.67979002624672,24.0,70.08119260682966,-0.5774989284674051,0.08342905010539736
4737,POLIOMYELITIS,UTAH,CASES,1953-10-03 00:00:00,1954-05-15 00:00:00,24,110.0,10.00909090909091,8.0,60.754462809917364,0.9386082830855015,0.33639891698710134
4738,POLIOMYELITIS,UTAH,CASES,1955-04-30 00:00:00,1956-02-11 00:00:00,33,99.5,20.603015075376884,22.0,77.47556879876771,-0.11361913175415533,0.031687457448243084
4739,POLIOMYELITIS,UTAH,CASES,1957-03-02 00:00:00,1957-08-10 00:00:00,15,38.4,12.848958333333332,13.0,39.65947808159723,-0.23268223568914906,-0.8007507924228872
4740,POLIOMYELITIS,UTAH,CASES,1957-07-06 00:00:00,1958-03-22 00:00:00,29,52.5,15.54603174603174,13.0,116.27327790375409,0.40623680327416256,-0.9937873140173585
4741,POLIOMYELITIS,UTAH,CASES,1958-01-25 00:00:00,1958-10-04 00:00:00,28,45.0,19.57037037037037,21.0,110.28949245541835,-0.2138283802565275,-1.0652265479832455
4742,POLIOMYELITIS,UTAH,CASES,1958-08-09 00:00:00,1959-05-02 00:00:00,30,41.833333333333336,18.17131474103586,18.0,128.00650783320904,0.12106502684498785,-1.22896380842495
4743,POLIOMYELITIS,SOUTH DAKOTA,CASES,1927-12-31 00:00:00,1928-06-30 00:00:00,18,14.0,13.071428571428575,11.0,41.352040816326536,0.7679472642117655,-0.464797527516128
4744,POLIOMYELITIS,SOUTH DAKOTA,CASES,1928-05-05 00:00:00,1929-03-09 00:00:00,36,40.5,20.148148148148145,19.0,38.1755829903978,-0.4773744036677313,0.6753337786047391
4745,POLIOMYELITIS,SOUTH DAKOTA,CASES,1929-01-12 00:00:00,1929-10-19 00:00:00,32,3.0,15.666666666666666,18.0,10.88888888888889,-0.7071067811865471,-1.5000000000000002
4746,POLIOMYELITIS,SOUTH DAKOTA,CASES,1929-08-24 00:00:00,1930-05-17 00:00:00,30,2.5,22.0,21.0,2.8000000000000003,0.2561204162859415,-1.7244897959183674
4747,POLIOMYELITIS,SOUTH DAKOTA,CASES,1930-03-22 00:00:00,1931-04-18 00:00:00,48,142.0,29.190140845070427,29.0,37.94271969847253,0.6280784017480292,2.3303370416891767
4748,POLIOMYELITIS,SOUTH DAKOTA,CASES,1931-02-21 00:00:00,1931-07-11 00:00:00,12,8.0,13.25,10.0,19.9375,0.5423410215841975,-1.3314924185100379
4749,POLIOMYELITIS,SOUTH DAKOTA,CASES,1931-07-04 00:00:00,1932-03-19 00:00:00,29,21.0,13.619047619047619,15.0,54.42630385487528,0.006806455320673351,-0.4731683957314865
4750,POLIOMYELITIS,SOUTH DAKOTA,CASES,1932-01-23 00:00:00,1932-08-13 00:00:00,21,7.0,11.85714285714286,11.0,43.26530612244899,-0.21544453455913662,-0.5632938768244928
4751,POLIOMYELITIS,SOUTH DAKOTA,CASES,1932-06-18 00:00:00,1932-11-19 00:00:00,14,7.0,10.42857142857143,10.0,26.530612244897963,0.04147450697930054,0.3094603550295858
4752,POLIOMYELITIS,SOUTH DAKOTA,CASES,1932-09-24 00:00:00,1933-02-25 00:00:00,14,3.0,9.0,10.0,4.666666666666666,-0.5951700641394976,-1.4999999999999993
4753,POLIOMYELITIS,SOUTH DAKOTA,CASES,1932-12-31 00:00:00,1933-05-27 00:00:00,13,3.0,14.0,11.0,24.666666666666664,0.6856675374889222,-1.5
4754,POLIOMYELITIS,SOUTH DAKOTA,CASES,1933-04-01 00:00:00,1934-02-03 00:00:00,36,31.0,24.161290322580648,25.0,46.070759625390224,0.10128078266111953,0.7280886051510733
4755,POLIOMYELITIS,SOUTH DAKOTA,CASES,1933-12-09 00:00:00,1934-05-05 00:00:00,13,3.0,13.333333333333332,12.0,33.55555555555555,0.33306654642697625,-1.499999999999999
4756,POLIOMYELITIS,SOUTH DAKOTA,CASES,1934-03-10 00:00:00,1935-02-16 00:00:00,41,34.0,24.264705882352946,25.0,31.54757785467128,-0.8978884205121692,0.6789912634404702
4757,POLIOMYELITIS,SOUTH DAKOTA,CASES,1935-04-27 00:00:00,1936-04-25 00:00:00,44,10.0,22.300000000000004,24.0,29.009999999999998,-0.9717468933639108,0.1640834900920347
4758,POLIOMYELITIS,SOUTH DAKOTA,CASES,1936-02-29 00:00:00,1937-01-30 00:00:00,40,16.0,32.75,31.0,63.0625,0.6181467211599261,-0.7083699627043423
4759,POLIOMYELITIS,SOUTH DAKOTA,CASES,1936-12-05 00:00:00,1937-06-12 00:00:00,19,4.0,7.0,8.0,9.0,-0.8888888888888888,-0.8148148148148149
4760,POLIOMYELITIS,SOUTH DAKOTA,CASES,1937-04-17 00:00:00,1938-04-30 00:00:00,46,35.0,24.57142857142857,23.0,23.787755102040816,0.7674103631298135,-0.007102247969589914
4761,POLIOMYELITIS,SOUTH DAKOTA,CASES,1938-03-05 00:00:00,1939-01-21 00:00:00,38,24.5,25.204081632653057,23.0,47.4277384423157,0.8999134835292184,0.6082322278506358
4762,POLIOMYELITIS,SOUTH DAKOTA,CASES,1939-06-03 00:00:00,1940-04-20 00:00:00,38,29.5,19.864406779661017,20.0,21.642631427750647,0.07500652887828586,-0.5284678062131452
4763,POLIOMYELITIS,SOUTH DAKOTA,CASES,1940-02-24 00:00:00,1941-03-08 00:00:00,46,85.5,30.91812865497076,30.0,31.25645497759995,1.1931996174612833,3.578664583745881
4764,POLIOMYELITIS,SOUTH DAKOTA,CASES,1941-01-11 00:00:00,1941-05-24 00:00:00,11,5.0,10.0,10.0,23.6,0.2826031548178055,-0.6608733122665895
4765,POLIOMYELITIS,SOUTH DAKOTA,CASES,1941-03-29 00:00:00,1942-01-03 00:00:00,32,26.0,20.80769230769231,18.0,84.07840236686391,-0.046877132145173785,-0.3472102573012754
4766,POLIOMYELITIS,SOUTH DAKOTA,CASES,1941-11-08 00:00:00,1942-05-09 00:00:00,18,7.0,6.0,7.0,14.285714285714288,-0.2857411415949757,-1.3508000000000004
4767,POLIOMYELITIS,SOUTH DAKOTA,CASES,1942-06-27 00:00:00,1943-06-12 00:00:00,42,14.5,20.586206896551722,20.0,39.828775267538646,0.10314810010512045,-0.4219188768173625
4768,POLIOMYELITIS,SOUTH DAKOTA,CASES,1943-04-17 00:00:00,1944-02-12 00:00:00,35,16.0,24.34375,22.0,27.2880859375,1.530453283344671,3.1920183900936605
4769,POLIOMYELITIS,SOUTH DAKOTA,CASES,1943-12-18 00:00:00,1944-07-01 00:00:00,20,1.5,8.666666666666666,9.0,0.2222222222222222,-0.7071067811865438,-1.5000000000000036
4770,POLIOMYELITIS,SOUTH DAKOTA,CASES,1944-05-06 00:00:00,1945-01-06 00:00:00,27,6.0,21.33333333333334,21.0,2.2222222222222223,-0.2795084971874857,-1.364999999999995
4771,POLIOMYELITIS,SOUTH DAKOTA,CASES,1945-04-14 00:00:00,1946-03-30 00:00:00,42,17.0,23.294117647058826,24.0,5.501730103806228,0.21898729471693118,0.08179185949922729
4772,POLIOMYELITIS,SOUTH DAKOTA,CASES,1947-04-05 00:00:00,1948-02-28 00:00:00,39,24.0,26.333333333333336,28.0,18.22222222222222,-0.19831210922745418,-0.9016954193932181
4773,POLIOMYELITIS,SOUTH DAKOTA,CASES,1948-01-03 00:00:00,1948-07-24 00:00:00,21,34.0,22.941176470588232,21.0,17.34948096885813,-0.05612335586730162,-0.5078242826746466
4774,POLIOMYELITIS,SOUTH DAKOTA,CASES,1948-05-29 00:00:00,1949-04-09 00:00:00,37,989.6666666666669,21.99539687885932,22.0,36.24955779409826,-0.03285487798748901,2.8145827073987864
4775,POLIOMYELITIS,SOUTH DAKOTA,CASES,1949-02-12 00:00:00,1949-07-02 00:00:00,12,59.0,10.59322033898305,11.0,29.698937087043955,-0.23245127862831577,-0.8044980987868509
4776,POLIOMYELITIS,SOUTH DAKOTA,CASES,1949-05-07 00:00:00,1950-03-25 00:00:00,38,411.0,18.738037307380374,18.0,59.311748621479204,0.5381555549912104,1.4656904358266933
4777,POLIOMYELITIS,SOUTH DAKOTA,CASES,1950-01-28 00:00:00,1950-07-15 00:00:00,16,34.5,12.072463768115941,12.0,39.777357697962614,-0.027249000110476634,-0.7565146382421863
4778,POLIOMYELITIS,SOUTH DAKOTA,CASES,1950-05-20 00:00:00,1950-11-25 00:00:00,19,141.5,17.155477031802118,17.0,41.27618024947246,-0.3472141246542537,-0.11929367178952432
4779,POLIOMYELITIS,SOUTH DAKOTA,CASES,1950-09-30 00:00:00,1951-03-17 00:00:00,16,127.0,9.301837270341206,10.0,30.486322083755283,0.5126326269938085,0.4898443309469469
4780,POLIOMYELITIS,SOUTH DAKOTA,CASES,1951-01-20 00:00:00,1951-07-14 00:00:00,17,51.0,11.666666666666666,11.0,36.16339869281045,0.4540784066134984,-0.12731099070104523
4781,POLIOMYELITIS,SOUTH DAKOTA,CASES,1951-05-19 00:00:00,1952-01-05 00:00:00,25,108.0,16.731481481481485,17.0,41.75197187928671,0.14676760044816156,0.7432977218916563
4782,POLIOMYELITIS,SOUTH DAKOTA,CASES,1951-11-10 00:00:00,1952-06-21 00:00:00,24,72.35714285714286,18.350444225074035,20.0,76.4053230998013,-0.3512760602378346,-0.8716302320128158
4783,POLIOMYELITIS,SOUTH DAKOTA,CASES,1952-04-26 00:00:00,1953-06-06 00:00:00,50,938.5,23.935713017226075,23.0,68.7683765072342,0.681395507661666,2.1833752618271225
4784,POLIOMYELITIS,SOUTH DAKOTA,CASES,1953-04-11 00:00:00,1954-02-27 00:00:00,38,245.5,22.98913781398506,22.0,77.69913523762645,0.14515677908853808,0.3869122218971799
4785,POLIOMYELITIS,SOUTH DAKOTA,CASES,1954-01-02 00:00:00,1954-05-08 00:00:00,10,32.0,8.950520833333332,9.0,29.643385145399307,0.014323621135289347,-1.1887262956698739
4786,POLIOMYELITIS,SOUTH DAKOTA,CASES,1954-05-01 00:00:00,1955-03-19 00:00:00,38,161.375,22.36405886909372,22.0,92.49798011737101,0.12886489349684052,0.027907093846303965
4787,POLIOMYELITIS,SOUTH DAKOTA,CASES,1955-01-22 00:00:00,1955-08-06 00:00:00,20,65.2,16.8859918200409,18.0,64.06113301424801,-0.41930218439851713,-0.7928560361271533
4788,POLIOMYELITIS,SOUTH DAKOTA,CASES,1955-06-11 00:00:00,1956-06-02 00:00:00,43,104.75,19.063643595863162,17.0,185.00788266693,0.653956272637672,-0.49652987740926724
4789,POLIOMYELITIS,SOUTH DAKOTA,CASES,1956-04-07 00:00:00,1957-01-19 00:00:00,33,65.75,21.78960709759189,22.0,110.91390973155929,-0.15703017216234186,-0.6649665456300831
4790,POLIOMYELITIS,SOUTH DAKOTA,CASES,1956-11-24 00:00:00,1957-07-13 00:00:00,25,55.5,17.27027027027027,18.0,77.2032302572843,-0.14045072580537057,-0.975621148049453
4791,POLIOMYELITIS,SOUTH DAKOTA,CASES,1957-05-18 00:00:00,1958-01-04 00:00:00,25,84.5,14.108481262327418,12.0,53.39848822598027,0.4523969860491449,0.31237380440153606
4792,POLIOMYELITIS,SOUTH DAKOTA,CASES,1957-11-09 00:00:00,1958-09-20 00:00:00,37,58.0,22.18965517241379,22.0,145.08472057074908,0.06421566556147387,-0.8753580316030951
4793,POLIOMYELITIS,SOUTH DAKOTA,CASES,1958-07-26 00:00:00,1959-04-04 00:00:00,28,41.5,17.638554216867472,16.0,102.7368268253738,0.10292926447236697,-1.017459562089911
4794,ILI,ALABAMA,PERCENT_UNWEIGHTED,2011-07-02 00:00:00,2012-08-11 00:00:00,50,229.388499,31.44212703096331,32.0,210.6077141047643,-0.15078793013763195,-0.7579879890400285
4795,ILI,ALABAMA,PERCENT_UNWEIGHTED,2012-06-16 00:00:00,2012-11-24 00:00:00,15,78.29354000000001,11.286102403850945,11.0,43.71560239499723,0.13368525548483184,-0.9056842296296543
4796,ILI,ALABAMA,PERCENT_UNWEIGHTED,2012-09-29 00:00:00,2013-08-17 00:00:00,38,139.44528800000003,15.128508766821867,13.0,71.0694460493499,0.8552446870481584,1.2506353024711165
4797,ILI,ALABAMA,PERCENT_UNWEIGHTED,2013-06-22 00:00:00,2014-05-31 00:00:00,41,114.165082,27.67324537987893,27.0,87.26738652110066,-0.004815616165909582,0.38625206152837777
4798,ILI,ALABAMA,PERCENT_UNWEIGHTED,2014-04-05 00:00:00,2014-08-16 00:00:00,11,22.533692,8.741812127369098,8.0,31.632282453445097,0.3035867343755445,-1.0353653569638515
4799,ILI,ALABAMA,PERCENT_UNWEIGHTED,2017-06-24 00:00:00,2018-08-11 00:00:00,51,181.901304,29.057359627284477,30.0,109.14569800245674,-0.15577527757040652,0.9724593169956188
4800,ILI,ALABAMA,PERCENT_UNWEIGHTED,2019-06-22 00:00:00,2020-07-11 00:00:00,47,182.91960700000004,29.605740755828325,31.0,114.56959896032728,-0.30822163135758224,0.2710987888380787
4801,ILI,ALABAMA,PERCENT_UNWEIGHTED,2020-05-16 00:00:00,2020-10-03 00:00:00,12,22.734381000000003,9.97113301655321,10.0,34.545558569559134,0.041382326099305075,-1.0648099299996838
4802,ILI,ALABAMA,PERCENT_UNWEIGHTED,2020-08-08 00:00:00,2021-04-17 00:00:00,28,43.501786,18.14473819534674,18.0,100.2444910369649,-0.013978631196982444,-1.0010946209759417
4803,ILI,ALABAMA,PERCENT_UNWEIGHTED,2021-02-20 00:00:00,2021-07-24 00:00:00,14,28.123723,11.75539465383015,12.0,40.981515239741164,-0.12331307359251395,-1.0275268297950224
4804,ILI,ALABAMA,PERCENT_UNWEIGHTED,2021-05-29 00:00:00,2021-11-13 00:00:00,16,42.24951,12.928672782240554,13.0,47.65575157146659,-0.1551420219623647,-0.9642255387517538
4805,ILI,ALABAMA,PERCENT_UNWEIGHTED,2021-09-18 00:00:00,2022-05-07 00:00:00,25,74.0702,15.559778561418762,15.0,70.93320447208141,0.20880039188392102,-0.5906531173394494
4806,ILI,ALABAMA,PERCENT_UNWEIGHTED,2023-06-10 00:00:00,2024-07-27 00:00:00,51,183.35592700000004,29.35829000499121,29.0,158.98419088940202,0.0955340701675966,-0.13263565640630226
4807,ILI,ALABAMA,PERCENT_UNWEIGHTED,2024-06-01 00:00:00,2024-11-02 00:00:00,14,40.66688,12.119238063013439,13.0,40.76927096110951,-0.2299304229257907,-0.9652620723277043
4808,ILI,ALABAMA,PERCENT_UNWEIGHTED,2024-09-07 00:00:00,2025-05-31 00:00:00,30,130.96107,17.79728762142826,18.0,60.42951235294376,-0.26853073428779145,-0.2926139970693695
4809,SCARLET FEVER,NORTH CAROLINA,CASES,1928-04-14 00:00:00,1928-08-11 00:00:00,9,365.0,8.205479452054794,7.0,28.135860386564087,0.195164925317658,-1.1233552561624536
4810,SCARLET FEVER,NORTH CAROLINA,CASES,1928-06-16 00:00:00,1929-07-20 00:00:00,49,2885.5,25.384508750649804,23.0,143.9462441660558,0.6201179935753854,0.042961554580476236
4811,SCARLET FEVER,NORTH CAROLINA,CASES,1931-06-13 00:00:00,1932-04-02 00:00:00,34,3058.0,23.12557226945716,22.0,87.03524533961036,-0.014725075786070295,-0.17307036230553186
4812,SCARLET FEVER,NORTH CAROLINA,CASES,1932-02-06 00:00:00,1932-08-13 00:00:00,19,1089.0,10.826446280991734,10.0,55.63470922599397,0.47391340166373863,-0.6563685382572864
4813,SCARLET FEVER,NORTH CAROLINA,CASES,1932-06-18 00:00:00,1933-03-25 00:00:00,32,2195.0,21.886104783599087,22.0,85.25809849471516,-0.08218464313931358,-0.3562557697953719
4814,SCARLET FEVER,NORTH CAROLINA,CASES,1933-01-28 00:00:00,1933-08-05 00:00:00,19,1031.0,12.025218234723571,12.0,52.97511573801861,0.27022553900754914,-0.7486308929653522
4815,SCARLET FEVER,NORTH CAROLINA,CASES,1934-06-09 00:00:00,1935-06-29 00:00:00,47,2588.0,24.96986089644513,23.0,119.76957076890368,0.5385907001287952,0.20567460140581462
4816,SCARLET FEVER,NORTH CAROLINA,CASES,1938-06-18 00:00:00,1939-02-11 00:00:00,26,1813.0,20.54219525648097,21.0,67.7131947395914,-0.3719103605719876,-0.25895489657487225
4817,SCARLET FEVER,NORTH CAROLINA,CASES,1938-12-17 00:00:00,1939-07-29 00:00:00,24,1168.0,11.289383561643838,9.0,67.54468181178459,0.7756245086435447,-0.15621844197333878
4818,SCARLET FEVER,NORTH CAROLINA,CASES,1941-06-21 00:00:00,1942-08-08 00:00:00,51,2286.0,26.26202974628172,24.0,130.6491881810924,0.5104793494934751,0.22308339268548183
4819,SCARLET FEVER,NORTH CAROLINA,CASES,1942-06-13 00:00:00,1943-07-31 00:00:00,51,2607.0,27.05830456463368,25.0,136.8358794423382,0.5409548622710892,0.047939325980129066
4820,SCARLET FEVER,NORTH CAROLINA,CASES,1944-06-10 00:00:00,1945-01-27 00:00:00,25,1690.0,21.584023668639052,23.0,61.931697419558134,-0.669976666541162,-0.10195048548183694
4821,SCARLET FEVER,NORTH CAROLINA,CASES,1944-12-02 00:00:00,1945-08-25 00:00:00,30,2382.0,14.775398824517211,14.0,90.00035196100616,0.4396257802194294,-0.4844835794745075
4822,SCARLET FEVER,NORTH CAROLINA,CASES,1945-06-30 00:00:00,1946-02-23 00:00:00,26,1765.0,19.21869688385269,19.0,65.98050028489114,-0.12553084093945324,-0.4496160525162147
4823,SCARLET FEVER,NORTH CAROLINA,CASES,1945-12-29 00:00:00,1946-08-31 00:00:00,27,1115.0,12.97578475336323,12.0,75.38685756801868,0.5965371973873114,-0.3878742922016891
4824,SCARLET FEVER,NORTH CAROLINA,CASES,1946-07-06 00:00:00,1947-01-25 00:00:00,21,648.0,16.655864197530864,17.0,63.50039770995276,-0.29181216267968235,-0.7880888472465841
4825,SCARLET FEVER,NORTH CAROLINA,CASES,1946-11-30 00:00:00,1947-09-13 00:00:00,33,852.5,15.225806451612902,14.0,99.81939267808154,0.5648527069437564,-0.25146726547083187
4826,SCARLET FEVER,NORTH CAROLINA,CASES,1947-07-19 00:00:00,1948-09-04 00:00:00,51,1109.0,28.044183949504053,27.0,184.9475518363159,0.31923018393105984,-0.5346907972808022
4827,SCARLET FEVER,NORTH CAROLINA,CASES,1948-07-10 00:00:00,1949-08-13 00:00:00,49,1052.0,25.326996197718632,23.0,160.43109630036574,0.37211536306951043,-0.2785749384330143
4828,SCARLET FEVER,NORTH CAROLINA,CASES,1949-06-18 00:00:00,1950-07-22 00:00:00,49,2024.0,26.193675889328055,25.0,110.74213391866765,0.6005050592603751,0.35342638893003153
4829,SCARLET FEVER,NORTH CAROLINA,CASES,1950-05-27 00:00:00,1951-01-20 00:00:00,26,1442.0,23.479889042995843,25.0,57.062355604886896,-0.8471050812953786,0.45555580638170934
4830,SCARLET FEVER,NORTH CAROLINA,CASES,1950-11-25 00:00:00,1951-09-01 00:00:00,32,1928.5,13.382680840031112,12.0,87.2821268032445,0.7388120188002173,0.12368090765569928
4831,SCARLET FEVER,NORTH CAROLINA,CASES,1965-01-02 00:00:00,1965-08-28 00:00:00,26,570.5614934114202,12.77075316883653,12.0,69.68645359774072,0.5659624497322503,-0.1730828514438154
4832,POLIOMYELITIS,IDAHO,CASES,1927-12-24 00:00:00,1928-06-16 00:00:00,17,3.5,10.142857142857142,10.0,6.979591836734694,0.4961508962069526,-1.2920385759720943
4833,POLIOMYELITIS,IDAHO,CASES,1928-04-21 00:00:00,1929-03-30 00:00:00,41,36.0,21.083333333333332,19.0,23.57638888888889,0.5548916254290331,1.1835804624751392
4834,POLIOMYELITIS,IDAHO,CASES,1929-02-02 00:00:00,1929-08-03 00:00:00,18,3.0,18.333333333333332,16.0,30.888888888888886,0.555748967876575,-1.4999999999999993
4835,POLIOMYELITIS,IDAHO,CASES,1929-06-08 00:00:00,1930-01-04 00:00:00,22,5.0,12.400000000000002,12.0,7.04,-0.37003665016362147,-0.7830578512396675
4836,POLIOMYELITIS,IDAHO,CASES,1930-04-12 00:00:00,1931-04-04 00:00:00,43,13.0,28.53846153846154,28.0,39.32544378698225,0.3447164136190609,-0.5471881430085994
4837,POLIOMYELITIS,IDAHO,CASES,1931-02-07 00:00:00,1931-06-13 00:00:00,10,2.0,13.5,9.0,20.25,0.0,-2.0
4838,POLIOMYELITIS,IDAHO,CASES,1931-06-20 00:00:00,1932-02-13 00:00:00,26,4.0,15.5,17.0,14.25,-1.1153956691074052,-0.6999076638965835
4839,POLIOMYELITIS,IDAHO,CASES,1932-10-22 00:00:00,1933-05-27 00:00:00,23,3.0,6.666666666666666,9.0,16.222222222222225,-0.674555484545765,-1.5000000000000013
4840,POLIOMYELITIS,IDAHO,CASES,1933-09-02 00:00:00,1934-03-10 00:00:00,19,5.0,13.200000000000001,12.0,5.760000000000001,0.11111111111110968,-1.601851851851853
4841,POLIOMYELITIS,IDAHO,CASES,1935-08-10 00:00:00,1936-05-02 00:00:00,30,4.0,22.5,22.0,17.25,-0.5862267628524412,-1.1228733459357279
4842,POLIOMYELITIS,IDAHO,CASES,1936-05-16 00:00:00,1937-01-23 00:00:00,28,14.0,18.142857142857146,17.0,46.69387755102042,0.9934577008307561,0.307972730940385
4843,POLIOMYELITIS,IDAHO,CASES,1936-11-28 00:00:00,1937-06-19 00:00:00,21,5.0,10.200000000000001,12.0,38.56,-0.46667944800657746,-1.0025610784938275
4844,POLIOMYELITIS,IDAHO,CASES,1937-07-03 00:00:00,1937-12-25 00:00:00,17,10.0,13.699999999999998,14.0,41.80999999999999,-0.24355438601982618,0.24991669413019402
4845,POLIOMYELITIS,IDAHO,CASES,1937-12-11 00:00:00,1938-07-16 00:00:00,23,7.0,8.714285714285714,10.0,14.489795918367346,-0.743080758790393,-0.9666375719103364
4846,POLIOMYELITIS,IDAHO,CASES,1938-05-21 00:00:00,1939-02-11 00:00:00,30,4.0,21.0,18.0,13.5,0.21168429875904005,-1.6584362139917697
4847,POLIOMYELITIS,IDAHO,CASES,1938-12-17 00:00:00,1939-07-22 00:00:00,23,2.0,13.5,11.0,6.25,0.0,-2.0
4848,POLIOMYELITIS,IDAHO,CASES,1939-05-27 00:00:00,1940-04-27 00:00:00,40,46.5,26.612903225806452,27.0,33.52757544224766,0.4653886221116387,0.8590806108377351
4849,POLIOMYELITIS,IDAHO,CASES,1940-03-02 00:00:00,1941-02-08 00:00:00,41,57.5,27.982608695652182,29.0,64.55621928166353,-0.4790783297468341,0.3881233415357981
4850,POLIOMYELITIS,IDAHO,CASES,1940-12-14 00:00:00,1941-04-05 00:00:00,8,3.0,8.333333333333332,5.0,22.22222222222222,0.7071067811865483,-1.4999999999999996
4851,POLIOMYELITIS,IDAHO,CASES,1941-05-17 00:00:00,1941-11-08 00:00:00,17,5.0,20.200000000000003,19.0,16.96,0.13194826809381502,-1.6790672837308653
4852,POLIOMYELITIS,IDAHO,CASES,1941-09-13 00:00:00,1942-02-14 00:00:00,14,7.0,6.999999999999999,8.0,15.714285714285715,-0.7980667851368652,-1.0064462809917365
4853,POLIOMYELITIS,IDAHO,CASES,1941-12-20 00:00:00,1942-06-20 00:00:00,18,2.0,11.0,9.0,4.0,0.0,-2.0
