unique_id,disease,location,event,start_date,end_date,duration,total,PE
5528,SMALLPOX,VERMONT,CASES,1929-06-08 00:00:00,1929-10-12 00:00:00,10,26.0,0.8893176305330712
5529,SMALLPOX,VERMONT,CASES,1929-08-17 00:00:00,1930-05-03 00:00:00,29,99.0,0.8386477902718035
5530,SMALLPOX,VERMONT,CASES,1930-03-08 00:00:00,1930-09-13 00:00:00,19,31.0,0.7335149300956483
5531,SMALLPOX,VERMONT,CASES,1930-07-19 00:00:00,1931-01-17 00:00:00,18,11.0,0.523870639229839
5532,SMALLPOX,VERMONT,CASES,1930-11-22 00:00:00,1931-04-25 00:00:00,14,14.0,0.6369306285738423
5533,SMALLPOX,VERMONT,CASES,1931-02-28 00:00:00,1931-10-24 00:00:00,26,116.0,0.8966191450316119
5534,SMALLPOX,VERMONT,CASES,1931-08-29 00:00:00,1932-05-28 00:00:00,31,284.0,0.9765110569681834
5535,SMALLPOX,VERMONT,CASES,1932-04-02 00:00:00,1932-10-22 00:00:00,21,48.0,0.7737412447660745
5536,COVID-19,BENIN,CASES,2020-08-29 00:00:00,2021-01-09 00:00:00,11,1189.0,0.9894641713470743
5537,COVID-19,BENIN,CASES,2020-11-14 00:00:00,2021-07-17 00:00:00,27,5499.0,0.9460320565975656
5538,COVID-19,BENIN,CASES,2021-05-22 00:00:00,2022-01-01 00:00:00,24,16940.0,0.908306657374495
5539,COVID-19,BENIN,CASES,2021-11-06 00:00:00,2022-06-11 00:00:00,23,2203.0,0.9204328564729621
5540,COVID-19,BENIN,CASES,2022-04-16 00:00:00,2022-09-03 00:00:00,12,538.0,0.5737902180620101
5541,COVID-19,BENIN,CASES,2022-07-09 00:00:00,2023-03-04 00:00:00,26,774.0,0.7482666965857055
5542,POLIOMYELITIS,PENNSYLVANIA,CASES,1928-03-03 00:00:00,1928-07-07 00:00:00,10,24.0,0.8358746992596551
5543,POLIOMYELITIS,PENNSYLVANIA,CASES,1928-05-12 00:00:00,1929-05-04 00:00:00,43,206.5,0.9114280398514445
5544,POLIOMYELITIS,PENNSYLVANIA,CASES,1929-03-09 00:00:00,1929-07-13 00:00:00,10,17.0,0.8813867942284247
5545,POLIOMYELITIS,PENNSYLVANIA,CASES,1929-05-18 00:00:00,1930-03-22 00:00:00,36,194.0,0.937477282294356
5546,POLIOMYELITIS,PENNSYLVANIA,CASES,1930-01-25 00:00:00,1930-06-07 00:00:00,11,14.0,0.6026113641125326
5547,POLIOMYELITIS,PENNSYLVANIA,CASES,1930-04-12 00:00:00,1931-05-02 00:00:00,47,184.0,0.9341287907020415
5548,POLIOMYELITIS,PENNSYLVANIA,CASES,1931-03-07 00:00:00,1932-04-02 00:00:00,48,422.0,0.9777515241687913
5549,POLIOMYELITIS,PENNSYLVANIA,CASES,1932-02-06 00:00:00,1932-06-18 00:00:00,11,18.0,0.8499774069493011
5550,POLIOMYELITIS,PENNSYLVANIA,CASES,1932-04-23 00:00:00,1933-03-25 00:00:00,40,1230.0,0.8969303765385773
5551,POLIOMYELITIS,PENNSYLVANIA,CASES,1933-01-28 00:00:00,1933-07-01 00:00:00,14,19.0,0.5420714532242923
5552,POLIOMYELITIS,PENNSYLVANIA,CASES,1933-05-06 00:00:00,1934-04-14 00:00:00,41,410.0,0.9570691986391802
5553,POLIOMYELITIS,PENNSYLVANIA,CASES,1935-04-13 00:00:00,1936-04-25 00:00:00,46,231.0,0.9348699047688724
5554,POLIOMYELITIS,PENNSYLVANIA,CASES,1936-02-29 00:00:00,1936-07-25 00:00:00,13,24.0,0.8398383318322854
5555,POLIOMYELITIS,PENNSYLVANIA,CASES,1936-05-30 00:00:00,1937-02-27 00:00:00,31,117.0,0.961496677495853
5556,POLIOMYELITIS,PENNSYLVANIA,CASES,1937-01-02 00:00:00,1937-05-22 00:00:00,12,10.0,0.8131996786295376
5557,POLIOMYELITIS,PENNSYLVANIA,CASES,1937-03-27 00:00:00,1938-03-05 00:00:00,41,336.0,0.8939693296192863
5558,POLIOMYELITIS,PENNSYLVANIA,CASES,1938-01-08 00:00:00,1938-07-16 00:00:00,19,12.0,0.7883807396742962
5559,POLIOMYELITIS,PENNSYLVANIA,CASES,1938-05-21 00:00:00,1939-02-25 00:00:00,32,73.5,0.7852397759855883
5560,POLIOMYELITIS,PENNSYLVANIA,CASES,1938-12-31 00:00:00,1939-06-10 00:00:00,15,6.0,0.5635678588639516
5561,POLIOMYELITIS,PENNSYLVANIA,CASES,1939-04-15 00:00:00,1940-03-09 00:00:00,39,409.5,0.9273560853501084
5562,POLIOMYELITIS,PENNSYLVANIA,CASES,1940-01-13 00:00:00,1940-05-18 00:00:00,10,17.0,0.6242693926574125
5563,POLIOMYELITIS,PENNSYLVANIA,CASES,1940-03-23 00:00:00,1940-07-27 00:00:00,10,15.0,0.8470302825392237
5564,POLIOMYELITIS,PENNSYLVANIA,CASES,1940-06-01 00:00:00,1941-04-12 00:00:00,37,154.5,0.8580456370414337
5565,POLIOMYELITIS,PENNSYLVANIA,CASES,1942-04-25 00:00:00,1943-03-06 00:00:00,37,106.0,0.9171172899085014
5566,POLIOMYELITIS,PENNSYLVANIA,CASES,1943-01-09 00:00:00,1943-07-03 00:00:00,17,16.0,0.7081563670204267
5567,POLIOMYELITIS,PENNSYLVANIA,CASES,1943-05-08 00:00:00,1944-03-04 00:00:00,35,120.0,0.7152343882438733
5568,POLIOMYELITIS,PENNSYLVANIA,CASES,1944-01-08 00:00:00,1944-06-03 00:00:00,13,11.5,0.5248740161872846
5569,POLIOMYELITIS,PENNSYLVANIA,CASES,1944-04-08 00:00:00,1945-04-14 00:00:00,45,1482.0,0.8689832319637795
5570,POLIOMYELITIS,PENNSYLVANIA,CASES,1945-04-07 00:00:00,1946-03-23 00:00:00,42,772.5,0.924409072635776
5571,POLIOMYELITIS,PENNSYLVANIA,CASES,1946-01-26 00:00:00,1946-05-18 00:00:00,8,14.0,0.601405150299805
5572,POLIOMYELITIS,PENNSYLVANIA,CASES,1947-04-12 00:00:00,1948-04-10 00:00:00,44,472.5,0.8745271000445745
5573,POLIOMYELITIS,PENNSYLVANIA,CASES,1948-02-14 00:00:00,1949-03-12 00:00:00,48,745.5,0.8858414305280057
5574,POLIOMYELITIS,PENNSYLVANIA,CASES,1951-03-31 00:00:00,1952-04-05 00:00:00,45,805.6666666666666,0.8102087811740513
5575,POLIOMYELITIS,PENNSYLVANIA,CASES,1954-04-10 00:00:00,1955-04-30 00:00:00,47,1435.5,0.9054746218010188
5576,POLIOMYELITIS,PENNSYLVANIA,CASES,1955-03-05 00:00:00,1956-04-14 00:00:00,50,752.0,0.8519494751658566
5577,POLIOMYELITIS,PENNSYLVANIA,CASES,1957-05-04 00:00:00,1957-10-12 00:00:00,15,67.5,0.8107642777859433
5578,POLIOMYELITIS,PENNSYLVANIA,CASES,1957-08-17 00:00:00,1957-12-28 00:00:00,11,51.96428571428572,0.7526339571632313
5579,POLIOMYELITIS,PENNSYLVANIA,CASES,1957-11-02 00:00:00,1958-06-28 00:00:00,26,52.5,0.38267869818305744
5580,POLIOMYELITIS,PENNSYLVANIA,CASES,1958-05-03 00:00:00,1959-05-16 00:00:00,46,181.1071428571429,0.7769270788636895
5581,POLIOMYELITIS,PENNSYLVANIA,CASES,1959-03-21 00:00:00,1960-02-27 00:00:00,41,269.4,0.778586749381889
5582,POLIOMYELITIS,PENNSYLVANIA,CASES,1960-01-02 00:00:00,1960-06-04 00:00:00,14,46.0,0.7379282954467569
5583,POLIOMYELITIS,PENNSYLVANIA,CASES,1961-04-15 00:00:00,1962-01-20 00:00:00,32,88.87499999999999,0.6050163298558433
5584,POLIOMYELITIS,PENNSYLVANIA,CASES,1961-11-25 00:00:00,1962-12-15 00:00:00,47,142.0,0.35834673648357057
5585,POLIOMYELITIS,PENNSYLVANIA,CASES,1962-10-20 00:00:00,1963-03-23 00:00:00,14,41.0,0.6559821676574732
5586,POLIOMYELITIS,PENNSYLVANIA,CASES,1963-01-26 00:00:00,1963-08-10 00:00:00,20,63.0,0.43376898246352674
5587,POLIOMYELITIS,PENNSYLVANIA,CASES,1963-06-15 00:00:00,1964-07-25 00:00:00,50,166.5,0.6775869845584059
5588,ILI,DELAWARE,PERCENT_UNWEIGHTED,2011-07-02 00:00:00,2012-03-03 00:00:00,27,6.0159313,0.7553734662510461
5589,ILI,DELAWARE,PERCENT_UNWEIGHTED,2012-01-07 00:00:00,2012-08-04 00:00:00,22,6.0590549,0.9018795555255232
5590,ILI,DELAWARE,PERCENT_UNWEIGHTED,2015-07-11 00:00:00,2016-01-30 00:00:00,21,2.5926724,0.7809736534582489
5591,ILI,DELAWARE,PERCENT_UNWEIGHTED,2015-12-05 00:00:00,2016-08-13 00:00:00,28,12.1261492,0.9170363958128623
5592,ILI,DELAWARE,PERCENT_UNWEIGHTED,2016-06-18 00:00:00,2016-12-31 00:00:00,20,2.7049145,0.9585069069794347
5593,ILI,DELAWARE,PERCENT_UNWEIGHTED,2016-11-05 00:00:00,2017-09-09 00:00:00,36,12.1028072,0.9898857961062711
5594,ILI,DELAWARE,PERCENT_UNWEIGHTED,2017-07-15 00:00:00,2018-07-07 00:00:00,43,33.8831888,0.9186343918205346
5595,ILI,DELAWARE,PERCENT_UNWEIGHTED,2018-05-12 00:00:00,2018-09-29 00:00:00,12,1.3671259,0.8181183068417206
5596,ILI,DELAWARE,PERCENT_UNWEIGHTED,2018-08-04 00:00:00,2019-08-31 00:00:00,48,23.6216129,0.8493570538424215
5597,ILI,DELAWARE,PERCENT_UNWEIGHTED,2019-07-06 00:00:00,2020-06-27 00:00:00,43,39.2432771,0.841232996423545
5598,ILI,DELAWARE,PERCENT_UNWEIGHTED,2020-05-02 00:00:00,2020-10-24 00:00:00,17,8.244588,0.8379449766001529
5599,ILI,DELAWARE,PERCENT_UNWEIGHTED,2020-08-29 00:00:00,2021-05-29 00:00:00,31,21.077966,0.970859376061799
5600,ILI,DELAWARE,PERCENT_UNWEIGHTED,2021-04-03 00:00:00,2021-11-20 00:00:00,25,22.335792,0.9531265502151047
5601,ILI,DELAWARE,PERCENT_UNWEIGHTED,2021-09-25 00:00:00,2022-04-02 00:00:00,19,32.493168000000004,0.9639406417274151
5602,ILI,DELAWARE,PERCENT_UNWEIGHTED,2022-02-05 00:00:00,2022-08-20 00:00:00,20,24.716825,0.9871626704782896
5603,ILI,DELAWARE,PERCENT_UNWEIGHTED,2022-06-25 00:00:00,2023-08-12 00:00:00,51,73.645876,0.980966064988557
5604,ILI,DELAWARE,PERCENT_UNWEIGHTED,2024-06-15 00:00:00,2025-05-31 00:00:00,42,58.468892,0.8922985541081958
5605,COVID-19,INDONESIA,CASES,2021-03-27 00:00:00,2022-01-01 00:00:00,32,2807206.0,0.6626545468909362
5606,COVID-19,INDONESIA,CASES,2021-11-06 00:00:00,2022-06-25 00:00:00,25,1834890.0,0.6442773678414414
5607,COVID-19,INDONESIA,CASES,2022-04-30 00:00:00,2022-11-05 00:00:00,19,473862.0,0.6983943585655285
5608,COVID-19,INDONESIA,CASES,2022-09-10 00:00:00,2023-10-07 00:00:00,48,405377.0,0.6027734969507128
5609,RSV,USA,HOSPITALIZATIONS,2024-06-29 00:00:00,2025-05-31 00:00:00,40,170658.0,0.7960555380280941
5610,SCARLET FEVER,OREGON,CASES,1927-12-17 00:00:00,1928-06-02 00:00:00,16,467.0,0.9656642397714295
5611,SCARLET FEVER,OREGON,CASES,1928-04-07 00:00:00,1928-08-25 00:00:00,12,196.0,0.9863924063933983
5612,SCARLET FEVER,OREGON,CASES,1928-06-30 00:00:00,1929-02-02 00:00:00,23,614.0,0.9667179167952266
5613,SCARLET FEVER,OREGON,CASES,1928-12-08 00:00:00,1929-09-07 00:00:00,31,958.0,0.9939144036427103
5614,SCARLET FEVER,OREGON,CASES,1929-07-13 00:00:00,1930-08-30 00:00:00,51,1267.0,0.9398168442410916
5615,SCARLET FEVER,OREGON,CASES,1930-07-05 00:00:00,1931-01-17 00:00:00,20,299.0,0.7465010880254471
5616,SCARLET FEVER,OREGON,CASES,1930-11-22 00:00:00,1931-09-05 00:00:00,33,605.0,0.9861580037085929
5617,SCARLET FEVER,OREGON,CASES,1931-07-11 00:00:00,1932-07-02 00:00:00,43,714.0,0.9567913224370229
5618,SCARLET FEVER,OREGON,CASES,1932-05-07 00:00:00,1932-09-17 00:00:00,11,135.0,0.933798406475988
5619,SCARLET FEVER,OREGON,CASES,1932-07-23 00:00:00,1933-02-25 00:00:00,23,515.0,0.9362271072774788
5620,SCARLET FEVER,OREGON,CASES,1933-02-11 00:00:00,1933-09-16 00:00:00,23,550.0,0.9809464023464665
5621,SCARLET FEVER,OREGON,CASES,1933-07-22 00:00:00,1934-01-06 00:00:00,16,683.0,0.9717954863394009
5622,SCARLET FEVER,OREGON,CASES,1933-11-11 00:00:00,1934-05-05 00:00:00,17,1079.0,0.9332845659227339
5623,SCARLET FEVER,OREGON,CASES,1934-03-10 00:00:00,1934-09-22 00:00:00,20,704.0,0.9743163353697013
5624,SCARLET FEVER,OREGON,CASES,1934-07-28 00:00:00,1935-09-07 00:00:00,50,2307.0,0.9971556717766507
5625,SCARLET FEVER,OREGON,CASES,1936-07-18 00:00:00,1937-03-27 00:00:00,28,932.0,0.9771403435904678
5626,SCARLET FEVER,OREGON,CASES,1937-01-30 00:00:00,1937-09-18 00:00:00,25,798.0,0.9466942884379629
5627,SCARLET FEVER,OREGON,CASES,1937-07-24 00:00:00,1938-09-03 00:00:00,50,1801.0,0.9820231362965537
5628,SCARLET FEVER,OREGON,CASES,1940-08-03 00:00:00,1941-02-08 00:00:00,19,293.5,0.9645632363857182
5629,SCARLET FEVER,OREGON,CASES,1940-12-14 00:00:00,1941-05-17 00:00:00,14,256.0,0.9179887045038185
5630,SCARLET FEVER,OREGON,CASES,1941-03-22 00:00:00,1941-08-16 00:00:00,13,152.0,0.9318104107471042
5631,SCARLET FEVER,OREGON,CASES,1941-06-21 00:00:00,1941-11-08 00:00:00,12,134.0,0.9863924063933983
5632,SCARLET FEVER,OREGON,CASES,1941-09-13 00:00:00,1942-09-05 00:00:00,43,378.0,0.9836067699826576
5633,SCARLET FEVER,OREGON,CASES,1942-07-11 00:00:00,1943-04-03 00:00:00,30,387.0,0.98407600422791
5634,SCARLET FEVER,OREGON,CASES,1943-02-06 00:00:00,1943-09-04 00:00:00,22,428.0,0.9943818288602024
5635,SCARLET FEVER,OREGON,CASES,1945-07-21 00:00:00,1946-03-30 00:00:00,28,716.0,0.9210655007003865
5636,SCARLET FEVER,OREGON,CASES,1946-02-02 00:00:00,1946-09-21 00:00:00,25,702.0,0.9835103635837239
5637,SCARLET FEVER,OREGON,CASES,1946-07-27 00:00:00,1947-02-08 00:00:00,20,487.0,0.9228272577119625
5638,SCARLET FEVER,OREGON,CASES,1946-12-14 00:00:00,1947-08-30 00:00:00,29,727.5,0.9769853801932566
5639,SCARLET FEVER,OREGON,CASES,1947-07-05 00:00:00,1948-01-10 00:00:00,19,326.0,0.9736866844928154
5640,SCARLET FEVER,OREGON,CASES,1947-11-15 00:00:00,1948-09-11 00:00:00,35,661.5,0.947731238448952
5641,SCARLET FEVER,OREGON,CASES,1948-07-17 00:00:00,1949-03-12 00:00:00,26,451.5,0.9509889671054427
5642,SCARLET FEVER,OREGON,CASES,1949-01-15 00:00:00,1949-08-27 00:00:00,24,370.0,0.9630944930916894
5643,SCARLET FEVER,OREGON,CASES,1964-11-07 00:00:00,1965-09-25 00:00:00,38,897.5270863836017,0.9517525123468166
5644,ILI,OHIO,PERCENT_UNWEIGHTED,2011-07-16 00:00:00,2012-01-21 00:00:00,19,12.148914099999995,0.8956448962601599
5645,ILI,OHIO,PERCENT_UNWEIGHTED,2011-11-26 00:00:00,2012-08-18 00:00:00,30,19.7455852,0.9440217948846825
5646,ILI,OHIO,PERCENT_UNWEIGHTED,2014-06-28 00:00:00,2015-08-08 00:00:00,50,54.895947,0.9733973771326522
5647,ILI,OHIO,PERCENT_UNWEIGHTED,2019-07-06 00:00:00,2020-07-25 00:00:00,47,76.76038199999999,0.9808429162044613
5648,ILI,OHIO,PERCENT_UNWEIGHTED,2020-05-30 00:00:00,2020-10-03 00:00:00,10,10.852244000000002,0.9357819290968923
5649,ILI,OHIO,PERCENT_UNWEIGHTED,2020-08-08 00:00:00,2021-04-03 00:00:00,26,32.438216,0.9292045757146725
5650,ILI,OHIO,PERCENT_UNWEIGHTED,2021-02-06 00:00:00,2022-03-26 00:00:00,51,120.948777,0.8678144341332811
5651,ILI,OHIO,PERCENT_UNWEIGHTED,2022-01-29 00:00:00,2022-08-20 00:00:00,21,68.37118000000001,0.9146624785968251
5652,ILI,OHIO,PERCENT_UNWEIGHTED,2023-06-24 00:00:00,2024-08-10 00:00:00,51,163.30469900000003,0.8577307154115252
5653,ILI,OHIO,PERCENT_UNWEIGHTED,2024-06-15 00:00:00,2025-05-31 00:00:00,42,172.91304000000002,0.8786502830611299
5654,ILI,COLORADO,PERCENT_UNWEIGHTED,2011-06-18 00:00:00,2011-12-10 00:00:00,17,13.648111,0.917480822943345
5655,ILI,COLORADO,PERCENT_UNWEIGHTED,2011-10-15 00:00:00,2012-08-25 00:00:00,37,31.231056,0.9915130366525928
5656,ILI,COLORADO,PERCENT_UNWEIGHTED,2012-06-30 00:00:00,2013-08-10 00:00:00,50,56.212887,0.9408889893430822
5657,ILI,COLORADO,PERCENT_UNWEIGHTED,2013-06-15 00:00:00,2014-06-28 00:00:00,46,45.200447200000006,0.9753790630837699
5658,ILI,COLORADO,PERCENT_UNWEIGHTED,2014-05-03 00:00:00,2014-08-23 00:00:00,8,6.6964242,0.8856014073204163
5659,ILI,COLORADO,PERCENT_UNWEIGHTED,2014-06-28 00:00:00,2014-11-15 00:00:00,12,9.883759,0.9610410766507208
5660,ILI,COLORADO,PERCENT_UNWEIGHTED,2014-09-20 00:00:00,2015-07-25 00:00:00,36,48.581197,0.9904324771760241
5661,ILI,COLORADO,PERCENT_UNWEIGHTED,2015-05-30 00:00:00,2015-11-21 00:00:00,17,10.492726,0.983566009043177
5662,ILI,COLORADO,PERCENT_UNWEIGHTED,2015-09-26 00:00:00,2016-08-20 00:00:00,39,38.157338,0.9629288298091854
5663,ILI,COLORADO,PERCENT_UNWEIGHTED,2016-06-25 00:00:00,2016-11-19 00:00:00,13,14.157312,0.9685640295976682
5664,ILI,COLORADO,PERCENT_UNWEIGHTED,2016-09-24 00:00:00,2017-08-19 00:00:00,39,54.191712,0.9910581831938825
5665,ILI,COLORADO,PERCENT_UNWEIGHTED,2017-06-24 00:00:00,2017-10-28 00:00:00,10,10.325531,0.8893176305330712
5666,ILI,COLORADO,PERCENT_UNWEIGHTED,2017-09-02 00:00:00,2018-08-25 00:00:00,43,58.230418,0.9149613244624525
5667,ILI,COLORADO,PERCENT_UNWEIGHTED,2019-06-29 00:00:00,2020-07-25 00:00:00,48,167.74208800000002,0.8495866457167037
5668,ILI,COLORADO,PERCENT_UNWEIGHTED,2020-05-30 00:00:00,2021-02-27 00:00:00,31,29.72055,0.9419600406038848
5669,ILI,COLORADO,PERCENT_UNWEIGHTED,2022-01-22 00:00:00,2022-08-27 00:00:00,23,68.93641099999999,0.7574123227375601
5670,ILI,COLORADO,PERCENT_UNWEIGHTED,2023-07-01 00:00:00,2024-08-17 00:00:00,51,171.872329,0.7857028102063869
5671,ILI,COLORADO,PERCENT_UNWEIGHTED,2024-06-22 00:00:00,2025-05-31 00:00:00,41,144.11829999999998,0.819838728830679
5672,SCARLET FEVER,SOUTH DAKOTA,CASES,1928-07-14 00:00:00,1929-08-31 00:00:00,51,929.5,0.9963292076762261
5673,SCARLET FEVER,SOUTH DAKOTA,CASES,1929-07-06 00:00:00,1930-05-10 00:00:00,36,601.0,0.9736076470111591
5674,SCARLET FEVER,SOUTH DAKOTA,CASES,1930-03-15 00:00:00,1930-09-13 00:00:00,18,241.0,0.9745130035431456
5675,SCARLET FEVER,SOUTH DAKOTA,CASES,1930-07-19 00:00:00,1931-09-05 00:00:00,51,629.0,0.9851143140508655
5676,SCARLET FEVER,SOUTH DAKOTA,CASES,1931-07-11 00:00:00,1932-03-05 00:00:00,26,296.0,0.9675170719920672
5677,SCARLET FEVER,SOUTH DAKOTA,CASES,1932-01-09 00:00:00,1932-06-11 00:00:00,14,159.0,0.9785395778702867
5678,SCARLET FEVER,SOUTH DAKOTA,CASES,1932-04-16 00:00:00,1932-09-17 00:00:00,14,74.0,0.9785395778702867
5679,SCARLET FEVER,SOUTH DAKOTA,CASES,1932-07-23 00:00:00,1933-04-15 00:00:00,30,444.0,0.9517470893569487
5680,SCARLET FEVER,SOUTH DAKOTA,CASES,1933-02-18 00:00:00,1933-09-09 00:00:00,21,290.0,0.9558029763224309
5681,SCARLET FEVER,SOUTH DAKOTA,CASES,1933-07-15 00:00:00,1933-12-23 00:00:00,15,206.0,0.9529125160336603
5682,SCARLET FEVER,SOUTH DAKOTA,CASES,1933-10-28 00:00:00,1934-08-18 00:00:00,34,469.5,0.9912531240907364
5683,SCARLET FEVER,SOUTH DAKOTA,CASES,1934-06-23 00:00:00,1935-04-13 00:00:00,34,525.5,0.970456840592762
5684,SCARLET FEVER,SOUTH DAKOTA,CASES,1935-02-16 00:00:00,1935-08-10 00:00:00,17,275.0,0.9606931451767202
5685,SCARLET FEVER,SOUTH DAKOTA,CASES,1935-06-15 00:00:00,1936-04-04 00:00:00,34,1554.0,0.9818495107558246
5686,SCARLET FEVER,SOUTH DAKOTA,CASES,1936-02-08 00:00:00,1936-09-12 00:00:00,23,1113.0,0.9856470247152446
5687,SCARLET FEVER,SOUTH DAKOTA,CASES,1937-07-17 00:00:00,1938-08-13 00:00:00,48,779.5,0.9807406536599719
5688,SCARLET FEVER,SOUTH DAKOTA,CASES,1938-06-18 00:00:00,1939-08-05 00:00:00,51,906.0,0.9922119822187461
5689,SCARLET FEVER,SOUTH DAKOTA,CASES,1939-07-22 00:00:00,1940-02-10 00:00:00,21,519.0,0.9524653357498784
5690,SCARLET FEVER,SOUTH DAKOTA,CASES,1939-12-16 00:00:00,1940-09-14 00:00:00,31,470.0,0.9588726708838126
5691,SCARLET FEVER,SOUTH DAKOTA,CASES,1940-07-20 00:00:00,1941-02-01 00:00:00,20,366.5,0.8180898107783304
5692,SCARLET FEVER,SOUTH DAKOTA,CASES,1940-12-07 00:00:00,1941-03-29 00:00:00,8,295.5,0.9371817816183551
5693,SCARLET FEVER,SOUTH DAKOTA,CASES,1941-02-01 00:00:00,1941-08-16 00:00:00,20,325.5,0.9631302851256373
5694,SCARLET FEVER,SOUTH DAKOTA,CASES,1942-07-25 00:00:00,1943-08-21 00:00:00,48,829.0,0.9846573013978311
5695,SCARLET FEVER,SOUTH DAKOTA,CASES,1944-08-12 00:00:00,1945-04-21 00:00:00,28,457.0,0.9842336055239964
5696,SCARLET FEVER,SOUTH DAKOTA,CASES,1945-02-24 00:00:00,1945-10-13 00:00:00,25,293.0,0.974577991850166
5697,SCARLET FEVER,SOUTH DAKOTA,CASES,1945-08-18 00:00:00,1946-10-05 00:00:00,51,446.0,0.9894312366287046
5698,SCARLET FEVER,SOUTH DAKOTA,CASES,1946-08-10 00:00:00,1947-01-25 00:00:00,16,92.0,0.887368224952361
5699,SCARLET FEVER,SOUTH DAKOTA,CASES,1946-11-30 00:00:00,1947-08-23 00:00:00,30,209.5,0.9847113362819472
5700,SCARLET FEVER,SOUTH DAKOTA,CASES,1947-06-28 00:00:00,1948-01-17 00:00:00,21,102.5,0.932762272303997
5701,SCARLET FEVER,SOUTH DAKOTA,CASES,1947-11-22 00:00:00,1948-03-20 00:00:00,9,85.0,0.9400664543100068
5702,SCARLET FEVER,SOUTH DAKOTA,CASES,1948-01-24 00:00:00,1948-08-14 00:00:00,21,93.5,0.9377986534134024
5703,SCARLET FEVER,SOUTH DAKOTA,CASES,1948-06-19 00:00:00,1948-10-30 00:00:00,11,31.0,0.6026113641125326
5704,SCARLET FEVER,SOUTH DAKOTA,CASES,1948-09-04 00:00:00,1949-08-20 00:00:00,42,142.0,0.9062769534113161
5705,SCARLET FEVER,SOUTH DAKOTA,CASES,1950-08-05 00:00:00,1951-04-21 00:00:00,29,85.0,0.5991515327754032
5706,SCARLET FEVER,SOUTH DAKOTA,CASES,1951-02-24 00:00:00,1951-08-04 00:00:00,15,91.0,0.8717933851371741
5707,SCARLET FEVER,SOUTH DAKOTA,CASES,1951-06-09 00:00:00,1951-10-13 00:00:00,10,44.5,0.6715923991839724
5708,SCARLET FEVER,SOUTH DAKOTA,CASES,1951-08-18 00:00:00,1951-12-29 00:00:00,11,52.3601756954612,0.381601949140712
5709,SCARLET FEVER,SOUTH DAKOTA,CASES,1965-07-24 00:00:00,1966-01-08 00:00:00,16,211.13333333333333,0.9296413565956574
5710,SCARLET FEVER,SOUTH DAKOTA,CASES,1965-11-13 00:00:00,1966-11-12 00:00:00,44,807.0,0.28373313788249127
5711,SMALLPOX,OREGON,CASES,1928-08-18 00:00:00,1929-02-02 00:00:00,16,775.0,0.9574188086517484
5712,SMALLPOX,OREGON,CASES,1928-12-08 00:00:00,1929-10-26 00:00:00,38,1229.0,0.973110003599962
5713,SMALLPOX,OREGON,CASES,1931-09-05 00:00:00,1932-03-19 00:00:00,20,293.0,0.970753706491139
5714,SMALLPOX,OREGON,CASES,1932-01-23 00:00:00,1932-11-12 00:00:00,34,325.0,0.976393526072491
5715,SMALLPOX,OREGON,CASES,1932-09-17 00:00:00,1933-10-28 00:00:00,50,291.0,0.9454153426770374
5716,SMALLPOX,OREGON,CASES,1933-09-02 00:00:00,1934-03-24 00:00:00,21,129.0,0.9459514445994904
5717,SMALLPOX,OREGON,CASES,1934-01-27 00:00:00,1934-10-20 00:00:00,30,126.0,0.8771016534624304
5718,SMALLPOX,OREGON,CASES,1934-09-29 00:00:00,1935-04-13 00:00:00,20,48.0,0.8575615131423043
5719,SMALLPOX,OREGON,CASES,1935-02-16 00:00:00,1935-07-06 00:00:00,12,71.0,0.9362156946570702
5720,SMALLPOX,OREGON,CASES,1935-05-11 00:00:00,1935-11-23 00:00:00,20,56.0,0.9000551764083013
5721,SMALLPOX,OREGON,CASES,1935-09-28 00:00:00,1936-03-21 00:00:00,17,25.0,0.7411655487186294
5722,SMALLPOX,OREGON,CASES,1936-01-25 00:00:00,1936-10-24 00:00:00,31,194.0,0.9328323814477827
5723,SMALLPOX,OREGON,CASES,1936-08-29 00:00:00,1937-02-27 00:00:00,18,337.0,0.8823819597351312
5724,SMALLPOX,OREGON,CASES,1937-01-02 00:00:00,1937-10-16 00:00:00,33,526.0,0.954253669487821
5725,SMALLPOX,OREGON,CASES,1938-10-01 00:00:00,1939-03-04 00:00:00,14,125.0,0.9115685036857716
5726,SMALLPOX,OREGON,CASES,1939-01-07 00:00:00,1939-10-07 00:00:00,31,231.0,0.9561503829032074
5727,SMALLPOX,OREGON,CASES,1939-08-12 00:00:00,1940-03-23 00:00:00,24,14.0,0.7307841159735045
5728,SMALLPOX,OREGON,CASES,1940-01-27 00:00:00,1940-07-06 00:00:00,15,13.0,0.8151848454849724
5729,SMALLPOX,OREGON,CASES,1940-05-11 00:00:00,1940-10-19 00:00:00,15,15.0,0.6549574837621909
5730,SMALLPOX,OREGON,CASES,1940-08-24 00:00:00,1941-03-08 00:00:00,20,38.0,0.6145958381471033
5731,SMALLPOX,OREGON,CASES,1941-01-11 00:00:00,1941-10-18 00:00:00,32,55.0,0.6201995120892317
5732,SMALLPOX,OREGON,CASES,1941-08-23 00:00:00,1942-03-07 00:00:00,20,8.0,0.381601949140712
5733,SMALLPOX,OREGON,CASES,1942-01-10 00:00:00,1942-09-12 00:00:00,27,9.0,0.5623572485217897
