outbreak_id,sub_oid,disease,location,event,start_date,end_date,duration,total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,entropy
6952,61,MEASLES,ARIZONA,CASES,1976-08-21 00:00:00,1977-04-30 00:00:00,28,169.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,7.0,10.0,13.0,16.0,5.0,1.0,17.0,2.0,15.0,9.0,6.0,11.0,3.0,3.0,3.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,4.476664197975609
6953,62,MEASLES,ARIZONA,CASES,1977-03-05 00:00:00,1977-09-24 00:00:00,21,188.0,15.0,9.0,6.0,11.0,3.0,3.0,3.0,9.0,12.0,20.0,12.0,4.0,9.0,4.0,8.0,3.0,6.0,24.0,4.0,2.0,4.0,2.5,1.0,1.5,2.0,1.0,1.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.407045792006283
6954,63,MEASLES,ARIZONA,CASES,1977-07-30 00:00:00,1978-01-07 00:00:00,15,65.0,2.5,1.0,1.5,2.0,1.0,1.0,1.0,3.0,4.0,5.0,8.0,5.666666666666666,3.333333333333333,1.0,1.0,4.0,3.333333333333333,2.666666666666667,2.0,2.0,2.0,2.333333333333333,2.6666666666666665,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.338346259124206
6955,64,MEASLES,ARIZONA,CASES,1977-11-12 00:00:00,1978-05-06 00:00:00,17,80.7,4.0,3.333333333333333,2.666666666666667,2.0,2.0,2.0,2.333333333333333,2.6666666666666665,3.0,3.333333333333333,3.6666666666666665,4.0,4.333333333333333,4.666666666666666,5.0,4.75,4.5,4.25,4.0,1.0,1.0,1.0,1.0,2.2,3.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5661996534008855
6956,65,MEASLES,ARIZONA,CASES,1978-03-11 00:00:00,1978-10-28 00:00:00,25,134.25,4.25,4.0,1.0,1.0,1.0,1.0,2.2,3.4,4.6,5.8,7.0,6.428571428571429,5.857142857142858,5.285714285714286,4.714285714285714,4.142857142857143,3.571428571428572,3.0,23.0,1.0,5.0,4.555555555555555,4.111111111111111,3.666666666666667,3.2222222222222223,2.7777777777777777,2.333333333333333,1.8888888888888893,1.4444444444444446,1.0,1.8,2.6,3.4000000000000004,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,4.680092786947078
6957,66,MEASLES,ARIZONA,CASES,1978-09-02 00:00:00,1979-01-27 00:00:00,13,48.04444444444445,2.7777777777777777,2.333333333333333,1.8888888888888893,1.4444444444444446,1.0,1.8,2.6,3.4000000000000004,4.2,5.0,4.0,3.0,2.0,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.294823636880524
6958,67,MEASLES,ARIZONA,CASES,1978-12-02 00:00:00,1979-08-25 00:00:00,30,113.14285714285714,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7000000000000002,1.8,1.9,2.0,3.0,4.0,5.0,1.0,3.0,3.6666666666666665,4.333333333333333,5.0,1.0,5.0,4.0,3.0,1.0,20.0,5.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,1.8571428571428568,1.7142857142857144,1.5714285714285714,,,,,,,,,,,,,,,,,,,,,,4.662170202460118
6959,68,MEASLES,ARIZONA,CASES,1979-08-18 00:00:00,1980-03-08 00:00:00,21,69.14285714285715,1.7142857142857144,1.5714285714285714,1.4285714285714286,1.2857142857142858,1.1428571428571428,1.0,3.0,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.0,3.0,3.0,2.333333333333333,1.6666666666666667,1.0,8.0,5.666666666666666,3.333333333333333,1.0,1.3333333333333333,1.6666666666666663,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.682803850652794
6960,69,MEASLES,ARIZONA,CASES,1980-01-12 00:00:00,1980-11-29 00:00:00,38,453.5,1.0,8.0,5.666666666666666,3.333333333333333,1.0,1.3333333333333333,1.6666666666666663,2.0,3.0,7.0,11.0,4.0,12.0,5.0,13.0,5.0,14.0,39.0,7.0,16.0,31.0,40.0,49.0,30.0,24.666666666666668,19.333333333333336,14.0,10.0,11.5,13.0,3.0,4.0,2.0,4.0,5.0,6.0,4.666666666666667,3.333333333333333,2.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,,,,,,,,,,,,,,4.792636421558797
6961,70,MEASLES,ARIZONA,CASES,1980-10-04 00:00:00,1981-05-09 00:00:00,23,42.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76459056619304
6962,71,MEASLES,ARIZONA,CASES,1994-05-21 00:00:00,1995-05-06 00:00:00,42,79.36363636363636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.833333333333333,4.666666666666667,4.5,4.333333333333333,4.166666666666667,4.0,1.0,1.3333333333333333,1.6666666666666663,2.0,1.5,1.0,1.0,1.0,1.0909090909090908,1.181818181818182,1.2727272727272727,1.3636363636363638,1.4545454545454546,,,,,,,,,,5.3603785237582
6963,72,MEASLES,ARIZONA,CASES,1995-03-11 00:00:00,1996-04-27 00:00:00,51,88.49999999999999,1.5,1.0,1.0,1.0,1.0909090909090908,1.181818181818182,1.2727272727272727,1.3636363636363638,1.4545454545454546,1.5454545454545454,1.6363636363636362,1.7272727272727273,1.8181818181818183,1.9090909090909087,2.0,1.9777777777777776,1.9555555555555555,1.9333333333333331,1.9111111111111112,1.8888888888888888,1.8666666666666667,1.8444444444444448,1.8222222222222224,1.8,1.7777777777777777,1.7555555555555555,1.7333333333333334,1.711111111111111,1.6888888888888889,1.6666666666666663,1.6444444444444444,1.6222222222222222,1.6,1.5777777777777775,1.5555555555555556,1.5333333333333332,1.511111111111111,1.488888888888889,1.4666666666666668,1.4444444444444444,1.422222222222222,1.4,1.3777777777777778,1.3555555555555556,1.3333333333333333,1.3111111111111111,1.2888888888888888,1.2666666666666666,1.2444444444444445,1.2222222222222223,1.2,1.1777777777777776,1.1555555555555554,1.1333333333333333,1.1111111111111112,1.088888888888889,1.0666666666666669,1.0444444444444445,1.022222222222222,1.0,5.876716527492485
6964,0,ILI,FLORIDA,PERCENT_UNWEIGHTED,2011-07-02 00:00:00,2012-02-25 00:00:00,26,47.63404799999999,0.975002,1.15077,0.901783,0.891478,0.744327,0.752759,0.851277,1.13016,0.730752,1.06343,1.07753,1.56143,1.08314,1.17468,1.2885,1.35123,1.42721,1.33339,1.91029,1.56714,1.62201,1.95617,1.25629,1.75462,1.77195,1.89409,2.1412,1.52218,1.32242,1.48227,1.39659,1.31414,1.57857,1.74977,1.9055,,,,,,,,,,,,,,,,,,,,,,,,,,5.073205654681759
6965,1,ILI,FLORIDA,PERCENT_UNWEIGHTED,2011-12-31 00:00:00,2012-05-12 00:00:00,11,34.36509,2.1412,1.52218,1.32242,1.48227,1.39659,1.31414,1.57857,1.74977,1.9055,1.6798,2.28275,1.90736,1.84755,1.77003,1.6919,1.60727,1.58356,1.51508,2.02074,2.04641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.305016282434883
6966,2,ILI,FLORIDA,PERCENT_UNWEIGHTED,2012-03-17 00:00:00,2012-09-15 00:00:00,18,43.075822,1.90736,1.84755,1.77003,1.6919,1.60727,1.58356,1.51508,2.02074,2.04641,1.90741,2.23734,2.29153,2.11165,2.29663,2.0732,1.30854,1.61673,1.19701,1.07008,1.16948,1.09098,0.731862,1.13148,1.05524,1.04172,1.34929,1.40575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.698875176382579
6967,3,ILI,FLORIDA,PERCENT_UNWEIGHTED,2012-07-21 00:00:00,2013-08-31 00:00:00,50,93.459319,1.07008,1.16948,1.09098,0.731862,1.13148,1.05524,1.04172,1.34929,1.40575,1.52075,1.56101,1.62664,1.66176,1.58468,1.57517,1.83404,1.84173,2.11627,2.03067,1.84769,2.40846,2.6835,3.13171,4.41653,3.33144,2.54859,2.83777,2.28633,2.46391,2.35565,1.97685,2.05355,1.69993,2.00963,1.98096,1.99674,1.82371,1.69399,1.50861,1.44366,1.31242,1.07612,1.07773,1.065,1.25474,1.07527,1.25139,0.929718,0.553201,0.925089,0.9619,0.741271,0.757993,0.640134,0.663611,0.591101,0.6564,0.796339,1.23208,,5.733313814696938
6968,4,ILI,FLORIDA,PERCENT_UNWEIGHTED,2015-09-05 00:00:00,2016-08-20 00:00:00,42,59.73669700000001,0.572787,0.660377,0.678454,0.338208,0.381893,0.720702,0.72162,0.672454,0.678745,0.770977,0.794824,0.873933,1.12474,0.913745,0.915345,0.848515,1.22294,1.32136,0.998582,1.13367,1.66951,2.39169,2.5007,2.74862,3.27059,3.23381,2.87592,3.06909,2.35282,2.06164,1.99405,1.58487,1.42305,1.64787,1.34566,1.47763,1.10827,0.454767,0.148982,0.307136,0.369155,0.783737,0.702811,0.488906,0.339407,0.541296,0.588615,0.589923,0.4018,0.417567,0.502934,,,,,,,,,,5.342153253980971
6969,5,ILI,FLORIDA,PERCENT_UNWEIGHTED,2016-06-25 00:00:00,2017-08-12 00:00:00,51,66.46839299999999,0.702811,0.488906,0.339407,0.541296,0.588615,0.589923,0.4018,0.417567,0.502934,0.619151,0.768724,0.607211,0.777283,0.588975,0.802473,0.740394,0.803977,0.709933,0.694488,1.16404,1.18726,1.49649,1.45985,1.27502,1.14232,1.50241,1.53727,1.72079,1.67092,1.90316,2.48654,2.44236,2.75391,2.58649,2.38836,2.50182,2.24924,2.32152,1.74653,1.77239,1.6603,1.37335,1.30191,1.07008,1.03479,0.772201,0.88347,0.707089,0.570422,0.791742,0.561023,0.50345,0.545179,0.505735,0.744514,0.575605,0.405418,0.604317,0.491803,0.371437,5.660797405942612
6970,6,ILI,FLORIDA,PERCENT_UNWEIGHTED,2017-06-17 00:00:00,2017-10-21 00:00:00,10,13.037367,0.50345,0.545179,0.505735,0.744514,0.575605,0.405418,0.604317,0.491803,0.371437,0.629285,0.728641,1.384,1.40196,0.567984,0.58358,0.685892,0.673634,0.804483,0.83045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.150996908404603
6971,7,ILI,FLORIDA,PERCENT_UNWEIGHTED,2017-08-26 00:00:00,2018-08-18 00:00:00,43,76.21638200000001,0.728641,1.384,1.40196,0.567984,0.58358,0.685892,0.673634,0.804483,0.83045,1.09219,1.13351,1.31608,1.49051,1.31993,1.20782,1.38159,1.81177,2.43255,2.83395,2.68964,3.89439,4.64143,6.5447,5.14484,4.00154,2.73162,2.17675,1.56576,1.77223,1.74369,1.28813,1.38401,1.1725,1.06178,0.888395,0.957815,0.858792,0.715702,0.695998,0.728408,0.649847,0.654383,0.572601,0.44505,0.204141,0.474576,0.531208,0.426949,0.407332,0.473513,0.447738,0.5904,,,,,,,,,5.265324279550915
6972,8,ILI,FLORIDA,PERCENT_UNWEIGHTED,2019-06-22 00:00:00,2020-06-06 00:00:00,42,109.522635,0.473037,0.580431,0.49955,0.602188,0.471219,0.528342,0.514754,0.385917,0.458781,0.683247,0.892133,1.24546,1.14615,0.980008,0.849858,1.55117,1.43089,1.64397,1.53637,2.23926,2.90965,2.82947,2.66306,3.85965,3.37056,4.29656,4.61715,6.08291,4.43126,3.49168,3.67937,6.24413,6.35045,4.53406,4.76903,3.59455,3.29974,4.35634,3.57371,3.40324,2.1374,1.86992,0.323974,0.734523,0.108108,0.0938086,0.0726744,0.22338,0.989687,0.954267,0.945588,,,,,,,,,,5.173399940908185
6973,9,ILI,FLORIDA,PERCENT_UNWEIGHTED,2020-04-11 00:00:00,2020-10-17 00:00:00,19,38.282930000000015,0.323974,0.734523,0.108108,0.0938086,0.0726744,0.22338,0.989687,0.954267,0.945588,1.16181,1.86484,2.60669,3.04605,3.25288,2.97065,2.20806,1.8341,1.50598,1.36543,1.2596,1.17044,1.14792,1.29709,1.30278,1.35343,1.38067,1.57518,1.53332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5028475243527755
6974,10,ILI,FLORIDA,PERCENT_UNWEIGHTED,2020-08-22 00:00:00,2021-03-27 00:00:00,23,51.16135,1.2596,1.17044,1.14792,1.29709,1.30278,1.35343,1.38067,1.57518,1.53332,1.52305,1.52716,1.59608,1.59953,1.6368,1.70361,1.77036,1.67958,1.80922,1.88337,2.10787,2.05423,1.81573,1.81989,1.71648,1.67128,1.57965,1.56978,1.52344,1.51643,1.59782,1.67014,1.76942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.985697676939617
6975,11,ILI,FLORIDA,PERCENT_UNWEIGHTED,2021-01-30 00:00:00,2021-07-10 00:00:00,15,48.19441,1.71648,1.67128,1.57965,1.56978,1.52344,1.51643,1.59782,1.67014,1.76942,1.88876,2.13248,2.34155,2.40529,2.38805,2.41342,2.45543,2.36829,2.26129,2.29549,2.02034,1.9855,2.06384,2.14459,2.41565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.564839202167738
6976,12,ILI,FLORIDA,PERCENT_UNWEIGHTED,2021-05-15 00:00:00,2021-11-13 00:00:00,18,79.48672,2.45543,2.36829,2.26129,2.29549,2.02034,1.9855,2.06384,2.14459,2.41565,2.68125,3.28383,3.81073,4.02481,4.14157,4.21944,4.02221,3.74619,3.40099,2.89726,2.67667,2.68945,2.67425,2.72172,2.8136,2.88016,3.36512,3.42705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.716130918441611
6977,13,ILI,FLORIDA,PERCENT_UNWEIGHTED,2021-09-18 00:00:00,2022-04-09 00:00:00,21,94.311,2.89726,2.67667,2.68945,2.67425,2.72172,2.8136,2.88016,3.36512,3.42705,3.5257,3.46775,3.38403,3.51283,4.2924,5.67413,6.74805,6.0185,4.54391,3.49032,2.70421,2.33871,2.0469,2.02541,2.01689,1.91951,1.90932,2.05368,2.0202,2.12948,2.34379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.810899522210185
6978,14,ILI,FLORIDA,PERCENT_UNWEIGHTED,2022-02-12 00:00:00,2022-09-17 00:00:00,23,106.8651,2.0469,2.02541,2.01689,1.91951,1.90932,2.05368,2.0202,2.12948,2.34379,2.89471,3.16497,3.35719,3.87459,4.77392,5.50178,6.46971,6.63976,5.53338,4.78214,4.15921,3.66901,3.48806,3.30378,3.25243,3.10488,2.6785,2.51634,2.6449,3.07322,3.22675,3.22321,3.06748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.902094363886951
6979,15,ILI,FLORIDA,PERCENT_UNWEIGHTED,2022-07-23 00:00:00,2023-08-12 00:00:00,47,196.6026,3.25243,3.10488,2.6785,2.51634,2.6449,3.07322,3.22675,3.22321,3.06748,3.33144,3.39787,2.92512,2.98013,3.64088,4.78704,5.50544,6.01916,5.48824,5.89708,5.74952,5.73731,6.28252,6.50865,6.3677,5.2658,4.13728,3.87619,3.69914,3.72095,3.63625,3.46929,3.2884,3.15107,3.08992,3.05709,2.92014,2.84819,2.80077,2.91754,2.80935,2.91901,2.95376,2.8798,2.87266,2.88768,3.15908,2.69078,2.39989,2.29832,2.14313,2.12382,2.0815,2.14328,2.29877,2.2953,2.36264,,,,,5.72748129901386
6980,16,ILI,FLORIDA,PERCENT_UNWEIGHTED,2024-07-13 00:00:00,2025-05-31 00:00:00,38,172.28258,2.84999,2.83267,2.83031,2.57399,2.39752,2.25739,2.64037,3.13449,3.08003,2.78189,2.88852,3.00296,2.92412,2.87693,2.7638,3.06422,3.36333,3.7546,4.06481,4.13696,4.35081,4.27963,4.58381,5.66566,7.01684,6.55037,5.98593,6.53887,7.1354,7.64724,6.93669,6.23334,5.2907,4.63136,4.38429,4.07736,3.64383,3.31312,2.8498,2.69993,2.78462,2.7894,2.67468,,,,,,,,,,,,,,,,,,5.328924703599942
6981,0,COVID-19,MONTENEGRO,CASES,2020-04-18 00:00:00,2021-02-06 00:00:00,34,64476.0,44.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,110.0,251.0,444.0,908.0,675.0,451.0,390.0,372.0,353.0,414.0,695.0,1108.0,1368.0,2299.0,1737.0,1707.0,1786.0,1202.0,1712.0,4038.0,4307.0,3967.0,3801.0,3425.0,3069.0,2761.0,2618.0,2529.0,3143.0,3137.0,2793.0,3273.0,3537.0,,,,,,,,,,,,,,,,,,4.6908546984509245
6982,1,COVID-19,MONTENEGRO,CASES,2020-12-12 00:00:00,2021-07-17 00:00:00,23,62743.0,3069.0,2761.0,2618.0,2529.0,3143.0,3137.0,2793.0,3273.0,3537.0,3737.0,3117.0,3739.0,3905.0,3928.0,3617.0,2950.0,2490.0,1813.0,1342.0,1122.0,1018.0,720.0,541.0,425.0,363.0,225.0,137.0,127.0,113.0,148.0,143.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.544155452126826
6983,2,COVID-19,MONTENEGRO,CASES,2021-05-22 00:00:00,2021-12-18 00:00:00,22,62040.0,425.0,363.0,225.0,137.0,127.0,113.0,148.0,143.0,163.0,439.0,866.0,1516.0,2307.0,3590.0,4468.0,3824.0,3719.0,4377.0,3557.0,3075.0,2650.0,2391.0,3088.0,3296.0,4242.0,3703.0,2734.0,2144.0,1675.0,1352.0,1183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.466802029499551
6984,3,COVID-19,MONTENEGRO,CASES,2021-10-23 00:00:00,2022-06-04 00:00:00,24,100085.0,3088.0,3296.0,4242.0,3703.0,2734.0,2144.0,1675.0,1352.0,1183.0,2010.0,9045.0,15952.0,14523.0,9796.0,6493.0,4324.0,3181.0,2380.0,1489.0,876.0,601.0,629.0,610.0,538.0,427.0,445.0,482.0,609.0,498.0,486.0,476.0,354.0,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.176241524865637
6985,4,COVID-19,MONTENEGRO,CASES,2022-04-09 00:00:00,2023-01-07 00:00:00,31,51766.0,427.0,445.0,482.0,609.0,498.0,486.0,476.0,354.0,444.0,362.0,568.0,875.0,1452.0,2333.0,3513.0,5427.0,6517.0,5931.0,4749.0,3396.0,2135.0,1435.0,1012.0,1061.0,1029.0,1079.0,754.0,651.0,476.0,435.0,379.0,245.0,188.0,140.0,171.0,269.0,258.0,218.0,212.0,275.0,,,,,,,,,,,,,,,,,,,,,4.460246150489197
6986,5,COVID-19,MONTENEGRO,CASES,2022-11-12 00:00:00,2023-10-07 00:00:00,39,13433.0,245.0,188.0,140.0,171.0,269.0,258.0,218.0,212.0,275.0,504.0,423.0,277.0,258.0,303.0,625.0,667.0,464.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,,,,,,,,,,,,,5.51598667392213
6987,0,COVID-19,GHANA,CASES,2020-09-19 00:00:00,2021-06-19 00:00:00,31,49479.0,443.0,345.0,581.0,202.0,227.0,458.0,365.0,849.0,1114.0,699.0,662.0,717.0,837.0,720.0,633.0,778.0,708.0,1209.0,3134.0,5312.0,4619.0,5790.0,3819.0,2931.0,3506.0,1388.0,1796.0,1011.0,387.0,586.0,403.0,265.0,673.0,255.0,387.0,340.0,192.0,413.0,305.0,420.0,,,,,,,,,,,,,,,,,,,,,4.590113367281004
6988,1,COVID-19,GHANA,CASES,2021-04-24 00:00:00,2021-12-11 00:00:00,25,39749.0,265.0,673.0,255.0,387.0,340.0,192.0,413.0,305.0,420.0,346.0,808.0,1063.0,1305.0,2312.0,2272.0,3731.0,3556.0,3651.0,3679.0,2816.0,2327.0,2226.0,1616.0,861.0,886.0,890.0,547.0,272.0,314.0,258.0,78.0,193.0,0.0,492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.429252634589657
6989,2,COVID-19,GHANA,CASES,2021-10-16 00:00:00,2022-05-28 00:00:00,24,33002.0,890.0,547.0,272.0,314.0,258.0,78.0,193.0,0.0,492.0,499.0,2644.0,9442.0,5370.0,4147.0,1377.0,1799.0,851.0,210.0,469.0,904.0,904.0,665.0,98.0,134.0,46.0,77.0,53.0,23.0,49.0,49.0,58.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.541301873165933
6990,3,COVID-19,GHANA,CASES,2022-04-02 00:00:00,2022-10-08 00:00:00,19,8760.0,46.0,77.0,53.0,23.0,49.0,49.0,58.0,45.0,45.0,111.0,360.0,1491.0,1511.0,1290.0,683.0,399.0,0.0,792.0,299.0,44.0,107.0,108.0,15.0,36.0,0.0,197.0,572.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.684028585033824
6991,4,COVID-19,GHANA,CASES,2022-08-13 00:00:00,2023-02-11 00:00:00,18,2834.0,44.0,107.0,108.0,15.0,36.0,0.0,197.0,572.0,300.0,492.0,244.0,286.0,187.0,0.0,78.0,37.0,9.0,5.0,0.0,15.0,10.0,17.0,24.0,13.0,10.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5520129427400846
6992,5,COVID-19,GHANA,CASES,2022-12-17 00:00:00,2023-10-28 00:00:00,37,2087.0,0.0,15.0,10.0,17.0,24.0,13.0,10.0,0.0,28.0,20.0,12.0,0.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,5.315246268647351
6993,0,RSV,OH,HOSPITALIZATIONS,2024-07-06 00:00:00,2025-05-31 00:00:00,39,7010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,36.0,52.0,100.0,132.0,175.0,197.0,285.0,371.0,555.0,564.0,739.0,545.0,499.0,390.0,342.0,285.0,269.0,210.0,185.0,186.0,192.0,178.0,115.0,110.0,93.0,84.0,67.0,36.0,,,,,,,,,,,,,,,,,4.454211547419906
6994,0,MEASLES,MONTANA,CASES,1928-02-11 00:00:00,1928-10-06 00:00:00,26,289.5,3.0,2.5,2.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,5.0,4.0,14.0,11.0,10.0,36.0,34.0,13.0,5.0,2.0,4.0,15.0,38.0,12.0,2.0,28.0,1.0,2.0,5.0,2.0,1.0,3.0,1.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.2968090425440195
6995,1,MEASLES,MONTANA,CASES,1928-08-11 00:00:00,1929-04-27 00:00:00,29,2463.0,1.0,2.0,5.0,2.0,1.0,3.0,1.0,4.0,13.0,8.0,14.0,19.0,10.0,1.0,49.0,29.0,83.0,105.0,72.0,53.0,25.0,75.0,72.0,130.0,139.0,113.0,214.0,133.0,116.0,115.0,149.0,95.0,130.0,70.0,110.0,87.0,66.0,149.0,,,,,,,,,,,,,,,,,,,,,,,4.6211085526666285
6996,2,MEASLES,MONTANA,CASES,1929-03-02 00:00:00,1929-09-07 00:00:00,19,2117.5,115.0,149.0,95.0,130.0,70.0,110.0,87.0,66.0,149.0,375.0,192.0,81.0,101.0,35.0,64.0,30.0,57.0,15.0,26.0,16.5,7.0,14.0,45.0,33.0,10.0,34.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2119611303651805
6997,3,MEASLES,MONTANA,CASES,1929-07-13 00:00:00,1930-02-22 00:00:00,24,1529.5,16.5,7.0,14.0,45.0,33.0,10.0,34.0,10.0,1.0,11.0,5.0,112.0,81.0,198.0,114.0,68.0,147.0,146.0,55.0,52.0,56.0,73.0,22.0,14.0,38.0,10.0,29.0,12.0,32.0,20.0,18.0,21.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4205316120968785
6998,4,MEASLES,MONTANA,CASES,1929-12-28 00:00:00,1930-06-07 00:00:00,15,584.5,38.0,10.0,29.0,12.0,32.0,20.0,18.0,21.0,25.0,63.0,31.0,32.0,33.0,18.5,4.0,41.0,5.0,34.0,3.0,29.0,10.0,20.0,10.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.322448878722868
6999,5,MEASLES,MONTANA,CASES,1930-04-12 00:00:00,1930-11-22 00:00:00,24,303.5,41.0,5.0,34.0,3.0,29.0,10.0,20.0,10.0,46.0,25.0,21.0,3.0,5.0,2.0,3.0,7.0,5.5,4.0,4.0,1.0,2.0,6.0,2.0,1.0,2.0,1.6666666666666667,1.3333333333333337,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0692117319927394
7000,6,MEASLES,MONTANA,CASES,1930-09-27 00:00:00,1931-06-20 00:00:00,30,265.0,2.0,1.6666666666666667,1.3333333333333337,1.0,1.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,1.0,5.0,1.0,5.0,1.0,8.0,7.0,2.0,72.0,8.0,7.0,7.0,14.0,5.0,13.0,6.0,37.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,4.165014068474717
7001,7,MEASLES,MONTANA,CASES,1931-04-25 00:00:00,1931-10-03 00:00:00,15,273.0,7.0,7.0,14.0,5.0,13.0,6.0,37.0,12.0,8.0,21.0,3.0,18.0,10.0,11.0,22.0,8.0,6.0,6.0,13.0,8.0,6.0,12.0,3.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3237847266326455
7002,8,MEASLES,MONTANA,CASES,1931-08-08 00:00:00,1932-03-26 00:00:00,25,2351.0,8.0,6.0,6.0,13.0,8.0,6.0,12.0,3.0,17.0,10.0,23.0,25.0,18.0,71.0,54.0,60.0,329.0,126.0,177.0,104.0,43.0,98.0,221.0,117.0,103.0,80.0,94.0,30.0,102.0,56.0,42.0,81.0,95.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.459839935503759
7003,9,MEASLES,MONTANA,CASES,1932-01-30 00:00:00,1932-09-03 00:00:00,23,2474.0,80.0,94.0,30.0,102.0,56.0,42.0,81.0,95.0,113.0,178.0,138.0,166.0,73.0,88.0,100.0,149.0,117.0,56.0,43.0,110.0,166.0,53.0,38.0,24.0,6.0,7.0,56.0,32.0,15.0,33.0,106.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.708943912954281
7004,10,MEASLES,MONTANA,CASES,1933-08-26 00:00:00,1933-12-16 00:00:00,8,33.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.5,3.0,1.0,1.5,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.894149468435823
